7.475677978907825372e-01,5.676524284367235884e-01,2.147814505091762416e-01,2.342349881360402952e-01,1.521874316057034715e-01,1.862106560755522611e-01,1.316637790102911654e-01,1.432568937380009344e-01,1.017548283691054462e-01,5.625757407644170482e-02,3.896245454673226416e-02,1.196071020909104422e-02,2.102088708429284206e-02,1.271617280945827946e-02,1.970639822017773019e-02,2.173391491560995592e-02,1.289729781812198363e-02,2.404788141957892034e-02,1.911316813332315789e-02,9.583149830143191175e-03,1.376242288220110195e-02,2.068292114184270766e-02,1.319215948500923434e-02,8.764354458076916918e-03,1.295622082403546926e-02,1.174580395430444707e-02,1.816525623388721283e-02,1.305355038309577095e-02,7.933038881161919367e-03,7.153201728848580104e-03,5.861284601763896117e-03,9.992970960605862540e-03,8.291578200437403623e-03,3.790867994254523178e-03,1.028696426402121895e-02,6.246618292177695819e-01
5.676524284367235884e-01,6.022489368605945526e-01,2.046539896105376011e-01,2.083804523270316178e-01,1.427446911479185176e-01,1.515359345022625204e-01,1.270644628563314671e-01,1.332143851741970919e-01,9.953661838723720789e-02,4.782692195934643009e-02,3.366722265515589840e-02,1.847600983541528019e-02,1.956182552646403700e-02,1.190711408948454987e-02,1.840192447453684738e-02,1.624158723822627728e-02,1.978602156806587992e-02,2.119186293938127644e-02,1.263938981977629633e-02,8.994268531464335789e-03,1.383472711884971458e-02,1.967322544379294241e-02,1.417895105353346452e-02,8.227359832550473068e-03,1.217132675047694935e-02,1.097228041665104445e-02,1.712411493364371720e-02,1.229524670285617009e-02,6.462133654423299518e-03,8.918974309000621617e-03,5.531825249241067652e-03,9.394883934529084032e-03,7.029765271156163814e-03,3.587198235727932175e-03,9.691199675073366299e-03,5.259376419327854713e-01
2.147814505091762416e-01,2.046539896105376011e-01,2.802129562882935687e-01,2.049203250130041121e-01,1.301104635768036144e-01,7.999092344563228651e-02,1.260915174272281281e-01,1.352076164641572986e-01,5.569211603828269630e-02,3.045680018925655402e-02,2.075481250782938020e-02,3.058246803844904757e-02,1.192094354740718537e-02,7.184921406131071844e-03,1.121814467800573943e-02,1.197549998473422528e-02,2.610961306059965750e-02,1.350210193098711625e-02,1.067447954244173797e-02,5.468571027464664419e-03,1.013788612046070611e-02,1.295767150441666515e-02,1.299586477925102762e-02,4.980763340269389952e-03,7.378547973456571485e-03,6.686446824003793553e-03,1.078003765487573276e-02,7.427628367592345807e-03,4.529808949879312978e-03,1.021244722484164653e-02,3.271810602270889407e-03,5.793720246466846531e-03,4.658708053670071979e-03,2.219261399096364613e-03,5.908071875170136864e-03,2.295851018846489788e-01
2.342349881360402952e-01,2.083804523270316178e-01,2.049203250130041121e-01,2.746833692008781025e-01,1.322575264313027854e-01,8.058532015056245335e-02,8.573674469896741535e-02,1.274587773756208908e-01,5.569445812035765664e-02,2.903500717551441013e-02,2.007579055192968559e-02,1.200373923694188216e-02,1.150087619198842358e-02,6.888790971975812874e-03,1.063654306982556898e-02,1.103517093303580700e-02,1.280242689109611400e-02,1.264723099198149410e-02,1.008005673578050293e-02,5.156539817009894548e-03,8.668635700650694637e-03,1.177202149426872894e-02,8.934502331635899713e-03,4.801842626788675392e-03,6.995462244499595951e-03,6.436193251109959858e-03,1.010834923527899852e-02,7.035382481254032032e-03,4.316919178736357970e-03,6.050615577014804500e-03,3.113064870464702944e-03,5.465301968408320214e-03,4.439844819150684865e-03,2.125850667738860608e-03,5.697734220905851209e-03,2.178887550816190344e-01
1.521874316057034715e-01,1.427446911479185176e-01,1.301104635768036144e-01,1.322575264313027854e-01,1.823452820675066088e-01,5.536676031305357015e-02,6.053878031827219369e-02,8.123103580594752404e-02,3.968901212848480187e-02,2.174962559435287754e-02,1.496629732023860987e-02,1.559731594526131589e-02,8.584314436714720817e-03,5.214329666884616292e-03,7.954975776863382197e-03,8.181188819108179550e-03,1.446640143023431718e-02,9.327814381315292086e-03,7.549696575147922181e-03,3.884544883891152735e-03,6.642937596906624623e-03,8.995787564598383551e-03,7.823220137477316510e-03,3.620667184995090149e-03,5.205278338231883288e-03,4.918067764169507111e-03,7.601203639552430932e-03,5.308782764508635822e-03,3.251020951876851511e-03,6.082001584003171417e-03,2.416183736294860284e-03,4.161047883491901349e-03,3.347691954418781281e-03,1.595973477805122387e-03,4.275498625142793406e-03,1.523968145480900371e-01
1.862106560755522611e-01,1.515359345022625204e-01,7.999092344563228651e-02,8.058532015056245335e-02,5.536676031305357015e-02,2.031897743795563205e-01,5.044026465864647618e-02,5.130958653764734756e-02,3.353309886989235683e-02,2.005320966582323575e-02,1.467500307541896518e-02,8.178238338145136024e-03,7.281298663599867181e-03,4.453639484563704821e-03,6.946077340302886718e-03,8.133753519922057307e-03,9.087202231690171342e-03,8.373441209864268889e-03,7.503057253623965188e-03,3.276240632752211879e-03,5.510451920027513786e-03,7.580333124378112707e-03,5.994286191926243706e-03,3.024357520322069372e-03,4.600007630940262417e-03,4.164252227150687380e-03,6.490960564720580674e-03,4.621607106411727318e-03,3.000261252811078222e-03,3.781787015262686510e-03,2.039037086054454415e-03,3.460518068627630589e-03,3.003687819191449594e-03,1.308646570227312966e-03,3.617020051959485196e-03,1.752518093285495293e-01
1.316637790102911654e-01,1.270644628563314671e-01,1.260915174272281281e-01,8.573674469896741535e-02,6.053878031827219369e-02,5.044026465864647618e-02,1.952102588935049066e-01,5.309462900235804167e-02,3.469229762912443699e-02,1.930654978996614382e-02,1.256125362477063072e-02,3.631624262213282994e-02,7.607611862915458073e-03,4.502177776994248891e-03,7.072292810896454139e-03,8.265821750320001896e-03,2.801260633698210434e-02,9.015566094111497272e-03,7.122410706963153842e-03,3.465902672343491517e-03,7.594079085044339733e-03,9.387442818085123264e-03,1.124454518641006956e-02,3.086117707609936991e-03,4.564828082148761693e-03,4.145636537399896571e-03,7.389451627641137853e-03,4.686580681086907445e-03,2.853475493105710626e-03,9.692421980026214370e-03,2.149009318009412108e-03,3.613310115449280564e-03,3.036918244361154137e-03,1.371521673361725648e-03,3.697528529020948848e-03,1.670510638304105733e-01
1.432568937380009344e-01,1.332143851741970919e-01,1.352076164641572986e-01,1.274587773756208908e-01,8.123103580594752404e-02,5.130958653764734756e-02,5.309462900235804167e-02,1.670300846469452427e-01,3.652273318897394927e-02,1.467288288815398779e-02,1.182008976607545891e-02,1.006098331681622507e-02,7.864997204750116475e-03,4.718431116206230763e-03,7.264920670420073855e-03,7.239250500544322162e-03,1.025546331046597349e-02,8.282159784152332352e-03,6.236971198869941356e-03,3.530264682704939427e-03,5.797062011269422423e-03,7.827702787895641709e-03,6.255290056947076550e-03,3.293667161968526387e-03,4.862330837426266129e-03,4.319799186554649367e-03,6.943532043268390262e-03,4.816215452067388290e-03,2.994047470538884446e-03,4.503310229914087720e-03,2.148383424891628195e-03,3.784916013095014371e-03,3.055994451225746249e-03,1.444838387886394600e-03,3.947362529275347774e-03,1.339194260068224951e-01
1.017548283691054462e-01,9.953661838723720789e-02,5.569211603828269630e-02,5.569445812035765664e-02,3.968901212848480187e-02,3.353309886989235683e-02,3.469229762912443699e-02,3.652273318897394927e-02,1.206759501330796347e-01,1.298175412315118876e-02,9.097170332921414304e-03,9.168106497577696579e-03,5.203895880959707142e-03,3.197714579897118110e-03,4.812004708958256619e-03,4.801341494967159909e-03,8.828072491294568572e-03,5.478992678145450622e-03,4.470627941289711561e-03,2.407236185544509542e-03,4.090413033146479693e-03,5.319399593525653801e-03,4.561171627920717307e-03,2.175075705797275497e-03,3.169797140945387979e-03,2.925860434566349665e-03,4.512860422547352625e-03,3.283840301553936879e-03,2.081564903258657697e-03,3.614537050859424443e-03,1.431105641253495840e-03,2.471896674928841017e-03,2.015838059498551750e-03,9.490037547113135390e-04,2.557615162373206956e-03,1.037512800474064828e-01
5.625757407644170482e-02,4.782692195934643009e-02,3.045680018925655402e-02,2.903500717551441013e-02,2.174962559435287754e-02,2.005320966582323575e-02,1.930654978996614382e-02,1.467288288815398779e-02,1.298175412315118876e-02,7.374131334921289749e-02,5.628943580272823682e-03,8.856073049977378903e-03,2.932156430267844789e-03,1.785244922672584453e-03,2.809429973982233847e-03,3.323704428836170375e-03,7.892642748911823242e-03,3.507966205063771034e-03,1.034720487196433801e-02,1.310094596896088691e-03,2.718064886501568404e-03,3.417426567810865484e-03,3.755130055272103053e-03,1.227098579621558900e-03,1.784198099549221591e-03,1.662527419142217694e-03,2.486955795142072739e-03,1.827083787427796974e-03,1.170663383409947409e-03,3.064334460518088662e-03,7.740142812704257393e-04,1.363210759109653508e-03,1.141655333226394712e-03,5.276015236503291995e-04,1.439455618010392502e-03,6.246696543566036819e-02
3.896245454673226416e-02,3.366722265515589840e-02,2.075481250782938020e-02,2.007579055192968559e-02,1.496629732023860987e-02,1.467500307541896518e-02,1.256125362477063072e-02,1.182008976607545891e-02,9.097170332921414304e-03,5.628943580272823682e-03,4.909191507660484732e-02,5.151483199379996991e-03,2.077708094397392406e-03,1.208039099045827040e-03,1.893453042496612369e-03,2.195133053437034899e-03,4.535035508406557933e-03,2.316332516935360342e-03,1.903984358841806805e-03,9.490942401262578978e-04,1.769567795455771449e-03,2.269802327755290807e-03,2.328071285196960799e-03,8.640367154021957007e-04,1.184218944017326886e-03,1.138112866960706935e-03,1.791472639160266280e-03,1.283401396798478826e-03,8.006384088040359795e-04,1.777918851743890772e-03,5.525870072702499403e-04,1.004158515796375016e-03,8.031827608662106890e-04,3.661147225040371875e-04,9.517455480356284232e-04,4.312322223776009905e-02
