,KRAS (M),TP53 (M),CDKN2A/9p (Del),SMAD4/18q (Del),MYC/8q (Amp),TP53/17p (Del),ARID1A/1p (Del),SMAD4 (M),GNAS/20q (Amp),KRAS/12p (Amp),SETD2/3p (Del),DAXX/6p (Del),RBM10/Xp (Del),CDKN2A (M),SMARCA4/19p (Del),RNF43/17q (Amp),ARID1A (M),BRCA2/13q (Del),MEN1/11q (Del),TSC2/16p (Del),RNF43 (M),MEN1 (M),TGFBR2 (M),KDM6A (M),KMT2D (M),GNAS (M),DAXX (M),KMT2C (M),ATM (M),RBM10 (M),BRCA2 (M),ATRX (M),PIK3CA (M),SETD2 (M),TGFBR1 (M),RB1 (M),SMARCA4 (M),SMAD3 (M),MAP2K4 (M),TSC2 (M),BCOR (M),STK11 (M),U2AF1 (M),SF3B1 (M),PTPRT (M),Seeding
0,0.296945320075517,0.730158742995551,-0.10301534434082493,-0.14258807601344906,0.3119145191989669,-0.05766667629541048,0.10229928982780635,1.0077925505142284,0.08046839549928031,0.008499035079660038,1.7293758686976228,0.25897716300694335,0.008595677346884736,0.2526428196063794,0.0712186580616356,2.1205051842781137,-0.017264695887799202,0.4945391230732541,0.321749005709282,-0.009310832223894158,0.2280409445400494,0.04001185250856446,0.6595444908562423,-0.001324252448459232,-0.0808329316381017,1.2566920149916738,-0.11475261189069365,-0.013397354641161215,0.5170458222366988,0.003848126659917619,-0.04316790558430282,0.40804533937997806,-0.004970724084596792,-0.36578123451806777,-0.10144754805264015,0.015411918099213717,0.0012861267322297491,0.1598400498301192,0.1990059478012305,-0.019665430159760893,-0.2692880527078195,-0.031550039690164636,0.0010236144217915842,-0.001532072238074046,0.9639878029015467,1.4197926345122336
1,0.003465030318402072,-0.41739605704875077,-0.9658860674699443,-0.29319097547968664,-0.00908577826957024,-0.03352725744764659,-0.026839723486728976,0.5051576377381258,0.027644500861510417,0.48931917506955114,1.5878477304007597,0.6810010531080852,0.301586068145685,0.0012528863980495162,0.8511143688846335,0.3869136567244901,0.026690293438945138,-0.04163523472985915,-0.3344307212708258,-0.029849678003866453,-0.008810283091074095,0.0173230034617532,0.008970105822650967,-0.0008207877099757733,0.004077900817980142,0.002292934050945581,0.00016222476039441278,0.002908417805510782,0.05920400553427621,0.04326267068498411,-0.017942155262178336,-0.00035041437586755833,0.01150985537666158,-0.01158482533365235,0.014306666250896214,-0.005755519217927329,0.00038385609563428453,0.008147478265913517,0.0018561431796013587,-0.0010648134920001222,0.0023861753381936566,-0.001182000929083074,-0.0004889290574863234,-0.004379436267783633,0.0010282113877939396,3.3986398334314494
2,3.407658582509418,-2.1041062304669986,-0.5862503476335635,-0.7473216463515279,-0.6852172042572524,-0.025926819000153693,-1.3401476621334625,0.10872442031267336,-2.232529076167853,-0.010540136779358613,-1.4613842365798784,0.20314428901167766,-0.7451646187419798,0.024445590488674424,-0.00015422518664941255,0.07748812482358108,-0.9033535602448909,0.02822609737475932,-1.208819800899394,0.20604123921752604,-0.01907646449275724,-2.58110564394281,0.017364577821524237,0.000577098611556535,0.0009189139774715283,-0.1297198749221399,-1.0265635139746796,-0.00043380077626805046,-0.0007414724071609305,0.004690505529048163,-0.010166655136314283,-0.1266140170206564,0.00018372174063736453,-1.2252394352148857,3.1648075996186533e-06,0.0013485439683574264,-0.00016065810439243002,-9.697800695046309e-05,0.005837952672320029,-0.05192456741984492,-0.6114780983224821,0.0012498992316195157,0.0013982327941635501,-0.0027664018179436823,0.015318937871901564,-0.7958609662704634
3,2.942197611349795,0.02503684927296787,-0.8419939615192079,-0.5834114354300148,0.04170210129683667,-0.21803861377408124,-0.24878488874227955,-0.680819176444099,0.0005816517029585558,-0.00021702288198621397,-0.03774311008694873,0.014835121191471949,-0.018425254824948185,0.6697718062541764,-0.0014900671627935808,0.021765219140898462,-0.4502793989205092,-0.00047285980200471216,0.000876188068463944,-0.006349082440840802,-0.009465771004911633,-0.6542638621015726,-0.19249723399546076,8.570079777059792e-05,0.007207173022531893,-0.7062440650889619,0.004229975183204235,0.0033875867287263143,-1.5577687104014066,-1.2815186384414397,-1.0140900238833586,0.013287435063677007,-0.059863558715737196,-0.021401543344485328,-0.04036992672084683,0.35915514254180975,0.0057074229419105775,-0.7178220798962693,0.00034883773205942063,0.004575642201812013,-0.06714198414870587,-1.1794299135502124,0.0004086698642890596,-0.516847799295042,0.3418043346621018,-0.11197178890847485
4,0.5940709141503653,0.6832182945015828,0.31782252133905853,-0.2059704270215545,0.0502256635214718,0.30799549495790673,-0.2972545645398194,-0.013030055262095145,0.3497017164033285,0.5473649049194599,0.048759082816889496,0.03142101556142602,-0.0186648167587469,-1.5353616475523617,0.0422538341985765,-0.0027236538741625413,-0.003401202623580928,-0.02380985748807079,-0.17526685350696047,0.0006996695455721742,0.11758901305041611,-0.2596030925877046,-0.003351763441476575,0.007512184601550743,-0.008249752237127997,-0.0009968514148433103,-0.003316714271832274,-0.030106785200389882,-0.13128848495461287,0.0002660883764336712,-0.0014009026228572674,-0.0009071738311059408,-0.040796401834742646,-1.0058949144595946,0.003886738595412743,-1.7273681307742565,0.0008350345939086526,-0.0013620251034257877,-0.0015534835211313727,-0.0006725766351909565,-0.0028988941591129797,-0.007641749585747741,0.0025154098690217423,-0.0012823371238418952,-0.000794468798187608,0.39709145107502775
5,0.6813928837866985,0.7280988435106002,2.013807541063116,-0.596454774860152,-0.008012734925536244,-0.7282288205694901,-0.3403310194862772,0.0018056320338124964,0.006218485871709202,0.13713090208284273,0.008564497251625624,0.08477626270093602,-0.05601969283371318,0.3893965399120287,0.0017353813014657632,-0.032919557747171806,-0.17925562727487046,0.0007694098879748007,-0.02736792404692382,0.0007158594717818073,-0.0008472029145015154,-1.0830839213471388,-0.21083747530975527,-0.001309466912584282,0.005167909278590881,-7.633345687510924e-05,-0.018216104420457527,-0.002616453223791363,0.0016515363470535219,-0.3161336354677111,-0.0018825907515806514,-0.004836452123162224,0.00040462219847103376,-0.14946653052873365,-0.8292707916804839,0.005032093908087653,-0.204692051167866,-0.0016093372421192012,-0.0007146246531256847,0.000573721085809038,-0.0006887477120544425,0.01628119724208059,-0.0027721948433920684,-0.0011536380481951165,0.0014680080075944316,-0.2614832807401595
6,0.10612173980008889,0.3361709625495616,0.0023920419119809874,0.881153798272922,-0.1771214481568207,-0.0007996778948099285,0.1681820220478257,-0.007803056724586662,0.5570906977208613,1.012340613634602,-0.021096999150442372,-0.033113621113724685,-0.0001416258238739847,0.07922636240413336,-0.6356787647685734,0.011521537698167196,-0.14127441314660277,9.730116647289812e-06,-0.7880169586773428,0.002339590633543883,-0.01841802547408463,-0.45371760484499,-0.4621551080328881,-0.0026544923236950842,0.000980678524209308,0.0009472332500605855,-1.154062390817414,0.00022283184770301233,0.0016639786802706022,-0.009024605224087299,0.007909856454301615,-0.00795945269380502,-0.00223818003299168,-0.0012567249580334309,0.11080095675054193,0.0025527320050406253,-0.2102200957758997,-0.016917515390847918,0.0018057977172547689,-0.000808721353307232,0.0005713179360563944,0.18764267548498706,-0.2571234715626862,-0.0013526617915302693,0.0002527944962913054,0.2792348798760981
7,0.2677058988623954,1.2255245591466668,1.00103382618747,2.300266594024293,-0.004783148232272504,-2.2851810697255717,0.9530465418047995,-0.00173160207894737,0.004859474301417575,0.052693601739938443,-0.2540011227586106,0.6208503526029427,-0.01137944107627432,0.18066287474152157,-0.5480588282195237,-0.006961492518989913,-0.04099748626131008,-0.03513232094193435,0.607078683041435,0.003834043649059669,0.0011469601582768732,0.003449094794700972,0.10976851478086759,-0.0046522724222963965,0.23565410708551543,0.0008454493986633731,0.0009368764742713025,0.00711550755996073,0.0023099826673223995,-0.593158410547737,-0.0002849582948661108,-0.000408242169033109,0.24432481656355803,-0.006203789541923065,0.1565457693239641,0.7028171094912459,-0.0030388062819236613,-0.0015355680858917815,-0.0007873881316648653,0.0007163873861869366,0.0029866172884646463,0.6260524545487991,-0.02851906496423931,0.0008788342657112906,-0.008892889996486263,-0.0012950749215062856
8,-0.3084322732010473,-0.44621376893747866,0.8894027705795288,2.308738430839665,-0.00038293003143952575,-0.2915953230193574,-0.3001997740432073,0.4806732729510057,-0.005487390575840648,-0.0019001661706295166,0.07378513862261692,-0.8953488750842902,-0.004619346935342963,-0.0072028114492145075,-0.21898607351134358,0.0008299211414743155,-0.4249918198205897,-0.02248015096585734,0.6053771818654238,-0.37411294541441037,-0.0022997557887731723,0.3292491065167888,0.02836186326780973,0.0016297001299474675,0.13807181737794963,-0.0030409922670902975,0.001298774629982251,-0.0025084741320379146,-0.00012368151321152904,-0.006264842816718134,0.2820565951947951,-0.00032196343935012424,-0.0020034947748643274,-0.0023450418680543354,0.05268237415349652,0.39102243312132984,-0.00516304310274971,0.10061284866642917,0.008014034518454786,0.004097041952610223,-0.02276422476044367,-0.0017729202473339527,-0.0016042032751721754,-0.039636381981125304,-0.0010336582172415284,-0.0026335966760480905
9,1.2453691931986637,0.20184197475260893,0.005319212091557859,0.6466263662335606,-7.889620640583964e-05,0.08650172677530929,-0.0005370194252653534,-0.8436720759318054,-0.16359207686162566,-0.15921801411056388,0.016186960672961007,-0.015103583299450243,-0.02001902686964461,0.40707049034959336,-0.00042199471554277035,0.06696989738953431,0.25427098210869953,-0.0006508421656335997,-0.40717339944507297,-0.02327313424607318,0.1536385142111962,-0.5119716142400406,-0.3737850063736097,0.0006195011515911668,-0.013251898859601085,0.0034099917808710686,4.691409215303727e-05,0.00019048850979517151,-0.0016142181787330353,0.0012543052313724724,0.004089252818548511,-0.0007592425050665496,0.0011194705908781804,0.6149486607669725,-0.060736784858054726,-0.0032343477893230156,0.0002034275963868706,0.0011749598697456752,0.0035321486322842373,0.0011571106401218735,-0.002070601966395994,-0.004485415533595008,-0.0005593815017847634,0.0006809745737825912,-0.003944693038371339,-0.687785515685872
