,KRAS (M),TP53 (M),CDKN2A/9p (Del),SMAD4/18q (Del),MYC/8q (Amp),TP53/17p (Del),ARID1A/1p (Del),SMAD4 (M),GNAS/20q (Amp),KRAS/12p (Amp),SETD2/3p (Del),DAXX/6p (Del),RBM10/Xp (Del),CDKN2A (M),SMARCA4/19p (Del),RNF43/17q (Amp),ARID1A (M),BRCA2/13q (Del),MEN1/11q (Del),TSC2/16p (Del),RNF43 (M),MEN1 (M),TGFBR2 (M),KDM6A (M),KMT2D (M),GNAS (M),DAXX (M),KMT2C (M),ATM (M),RBM10 (M),BRCA2 (M),ATRX (M),PIK3CA (M),SETD2 (M),TGFBR1 (M),RB1 (M),SMARCA4 (M),SMAD3 (M),MAP2K4 (M),TSC2 (M),BCOR (M),STK11 (M),U2AF1 (M),SF3B1 (M),PTPRT (M),Seeding
0,0.18729161560865412,0.8385009668561727,-0.059229119068912005,-0.2697171591231139,0.4374550406529465,-0.03854941970557313,0.15422574884257934,1.0012603554655346,-0.0025006833689112194,0.029950700261892158,1.8540197152031122,0.13978854016477532,0.05453826494826819,0.2419454057360536,0.11730579244695744,2.3939007999753446,-0.026133733532693222,0.6475752224341023,0.4913662328551916,-0.08959681863402119,0.4255161679051506,-0.07489371720623858,0.5702673007750915,-0.0049280953388787735,-0.11795260056993873,1.1398712786378895,-0.07504068102536843,-0.009172328131383856,0.6816252482674542,0.035114006783696694,-0.02514118698918252,0.4460440530926642,-8.290793436110228e-05,-0.4396603975756534,-0.20660992716057172,-0.05801994806557337,-0.00022797485945607742,0.24906214795663112,0.29605946611096445,-0.009285827500968735,-0.3767167209032438,-0.1469534320167082,0.0028633315298620945,-0.06248339310994866,1.0233520045562807,1.1845883086626077
1,0.008197599703017398,-0.533247081219628,-0.9373832390706057,-0.38543450550756986,0.07857994846190082,-0.13209331319250953,-0.19060573973375206,0.5751569496819604,0.0002657592897847439,0.6823152919044467,1.6447081290307848,0.7998375715996295,0.6505966348411979,0.0019673551592314324,0.8997116315002588,0.5541832877070064,0.03753210795298214,0.02251147572390423,-0.3406737631219728,-0.008886832739988554,-0.1176759388573953,-0.004867193069382828,-0.0046293410595461175,-0.002356411706188861,0.005418570680749591,0.006013429023364294,0.001187195098423026,0.011113377210571653,0.07494094812546752,0.0347824427146762,-0.1934354406626437,0.009881270255322172,0.01270207351476614,-0.0015261781595352895,0.007187650820565264,0.002535630729525393,0.0021512846201989203,0.11977413684417922,0.004580140049587348,-0.06102552621596069,0.006779856593535019,0.0023795072925623523,-0.0008268373112170768,0.00404278490014114,-0.008018016285492032,3.2536069937973457
2,3.3829793457751793,-1.6580958529666143,-0.8392565897399348,-1.046026151033052,-0.8159804405471962,-0.3811010453178293,-1.4041599245685812,0.13916003023625315,-2.0718442369669012,-0.4601867867081189,-1.788876868755454,-0.3177385915858694,-0.851047483766679,-0.10672546173859421,0.0013682190319499838,-0.5992912483274152,-1.0714039892878762,-0.3668993854287297,-1.5912787102725012,-0.010304144045628516,0.11965794674707272,-2.7640085538530004,-0.0159760371148116,0.000917770071113622,-0.0017682355999577278,-0.3073051832962109,-1.468695836241251,-0.00041369674420042727,-0.01631037816271795,0.005100553517586776,-0.024178997618520645,-0.557074545896052,-0.021202270676793995,-1.2774591632569727,0.0007831046188133141,0.001690463646932791,0.0020883697724128083,-0.0003212042230481107,0.01723611122603965,0.04193761080698952,-0.7513376363291052,0.0017920727931373887,0.0018296007794725594,-0.0018991445887748667,-0.09293583079996576,-0.7837536799335266
3,2.7823309391858975,-0.06647237575406964,-0.8380730279603362,-0.5124925920446012,-0.003616121820494273,-0.24053293670382492,-0.3643645127888354,-0.7628499155982224,-0.01658711267883154,0.011782272406734667,0.010952209355233746,0.011813438195761451,-0.014043227110057517,0.8942506713547979,-0.08023148240315142,0.05159672974078566,-0.4601468337689999,0.015251923831465522,0.02602876759661277,-0.1392139451859351,-0.02052159512933631,-0.949240553633906,-0.2777842616842485,-0.0004479425265705447,0.1648309429881144,-0.7826762000252611,0.38869139575357653,0.0029724038956800616,-1.6491193816899525,-1.2626379789160103,-0.9681423984327884,-0.056102252195092545,-0.04826469112943237,-0.04862105380782132,-0.129233388655731,0.5437900072482098,0.16685033280061773,-0.8323950829465795,-0.0024653818233940517,0.0017787885207578083,-0.23534982174762073,-1.3013282874974528,0.00046645984221916107,-0.5952304547628535,0.6145208831964377,-0.1244911998866873
4,0.5965875883342897,0.7033900580880703,0.17386974750640027,0.2717789003500022,0.10743128977932791,0.2562234390139576,-0.8392980255387534,0.003738579334349932,0.4655262343270442,0.2827609185801935,-0.05886665807728666,0.05041467139865213,0.008486551289466515,-1.5389474335779916,-0.006762664326990967,0.0041480963739287495,0.006819585925974711,-0.037078886631641134,-0.44086189753763105,-0.023903664561938563,0.22407980277775316,-0.23526232621875529,-0.0004106748213553794,0.04000742157318764,-0.0413419675352835,-0.03371088334822346,0.00041412811979728943,-0.0006119735212391829,-0.2767663863718687,0.000457537274505319,-0.005476598937961316,-0.012509965178255178,0.009859557938647694,-1.0066991877262566,-0.00845608056629427,-1.842379259088985,0.029197590584952058,-0.0011567715966137777,-0.0012161833401522141,-0.0019084516272450352,-0.007841465684453895,-0.18154350193483793,0.038514375455189445,-0.0003143869883769062,-0.0006180062855177522,0.33664062087362867
5,0.6821962988318808,0.7478839625233556,1.702088066094416,-0.5818741832639878,-0.023264556715548813,-0.554125849223472,-0.19270523947714507,0.043412965094557575,-0.3785206287404214,0.25397983038361294,-0.546494447136481,0.21095882032421784,0.0920256131842871,0.3189917001718882,0.05267560544552473,-0.005227963158279067,-0.23372054737267925,0.000864800772311465,-0.11169224353560689,0.01171787576535424,0.00061418114234425,-1.238354600347025,-0.3626217668573512,-0.0007780694269293744,0.009745833038593017,0.00987758951593749,0.0046930311249447874,0.0014798042499689738,0.0009257354394614124,-0.4474178307291353,0.023357545876324083,-0.0028912160415150087,-0.0612554805515497,-0.35735988033354066,-0.9701791646973338,0.0025699455277559654,-0.2239485430728696,-0.0028979372000300157,-0.0033173546480455,-0.04169064630432681,-0.00034826102586018974,0.04163834260755522,-0.003281429993049821,-0.001362830175085973,0.0024458421869595795,-0.20692530770613027
6,0.04328435347498873,0.45865993663275895,-0.0442402658021898,0.8897241351113958,-0.33166770480749636,0.0018383409712025497,0.16171633132035015,0.052026871392006964,0.5982468337146563,1.166834282139824,-0.00962535577213246,-0.1374713587800904,-0.011586823104380653,0.016209447234933547,-0.5742567047346895,-0.22633049394469942,-0.18566078895252466,0.010597687498183291,-0.8105081434581597,0.029839109411633445,-0.006546172265832989,-0.5967665739626166,-0.5866509721378688,-0.0033376298682558014,-0.01209592882072452,0.0020901088120811595,-1.3128121545655143,0.0013475291699373759,-0.0007796242460655937,-0.08370775240223213,0.008006494452040637,-0.0005498658366025946,-0.005073119219709774,-0.017387343753377076,0.19171711969326627,0.013454714888745646,-0.353536070360689,-0.1610598224568274,0.0037464106297420622,-9.00440128311043e-05,0.001044299175943857,0.3274647650513436,-0.4193865487919552,-0.0014765359496605778,0.00041413078813893776,0.28500992084193677
7,0.274653012299969,1.3271005684174213,0.9991656712911196,2.195951530507474,0.031203098712748012,-2.453192946802386,1.085708708646787,0.015489460362620354,0.031980176171457694,0.03837099519527884,-0.2576374945776456,0.5810960348755365,-0.09482410734440237,0.22034876345479312,-0.6084744322044959,0.005736398076075613,-0.12768054498111847,0.030657777690746985,0.31820101795215283,0.2501915077154531,0.0021484527134338887,-0.012100354477714372,0.1480611222949285,-0.005973561463684117,0.24803725628827614,0.004461952786460129,0.01196379812800365,0.000705320383466781,0.004649316319973201,-0.6703484496581512,0.0002538225311475579,-0.0042065592169253764,0.3210730822364399,-0.002089042260236486,0.20722084158836432,0.8275543842324997,-0.017963524069185263,-0.0017554536438681313,-0.0012663219760551507,0.007490374361576253,0.00397548308619807,0.7094835938604216,-0.22496242985047088,0.001639423694226577,-0.0004587189821425664,-0.0176634667057581
8,-0.32451118400171375,-0.3618012026110651,1.1783263738014105,2.124186181128331,0.009066716493611477,-0.6826253247096191,-0.566900903250674,0.48040546006785906,0.0013329702052771418,0.011612127188863106,0.049452064685693436,-0.5595613558454344,0.0005132205590009046,-0.004958666697905895,-0.4556127995943541,-0.026863833254970246,-0.6046004666343736,-0.26181148647484886,1.0637154439692418,-0.1666676471341989,0.006855860242764067,0.40603737864743383,0.08686891331081517,0.0004008885861749047,0.0929749052524856,-0.015510483793126225,-0.004882075854503759,-0.00639315037088502,0.0001023701736432537,-0.07737724383097902,0.3683964090678522,-0.0003904409806064105,-0.0059346086275624535,-0.027426587637190972,0.2342200939606525,0.5410840992175772,-0.08889482665436185,0.33400404065992373,0.053833306345088386,-0.022044717357221376,-0.22854226222366572,-0.003385705579179067,-0.0017728531034811017,-0.24084158530725747,-0.0038808883614096677,-0.02125123391354483
9,1.2384673495911582,0.27492716223705876,0.05937716929392632,0.5366585518874171,0.02160707118431096,0.10476900499587107,-0.0014220886105246952,-1.0580967759202968,-0.08837901729410819,-0.10577871684796873,0.1447179223724536,0.008224537424195941,0.024600788301049527,0.3934474118443385,-0.00919413571235795,-0.036670397149686076,0.2671197809950595,1.3218004229751702e-05,-0.5774861791261111,-0.028773018495954324,0.1793917720632276,-0.7854959638834713,-0.5542636112801678,0.00012523899064266974,-0.10117205169921104,0.02051271524660929,-1.1623768971344412e-05,0.0004351886091191932,-0.001761465040267093,0.0008958115683789264,0.02132956577938948,-0.015618798982705911,0.0019843166719822106,0.6557281832939585,-0.2503222668867709,-0.008597591358025094,-8.411334734660268e-05,0.0018656125340838032,0.025546361460278194,0.00167110566248734,-0.0028884381153377035,-0.07987940373881548,-0.0010892587108051626,0.0006661219544688544,-0.010761235273990456,-0.6746117830787842
10,-0.4544998048102431,0.4065640107386175,-0.04956308168432152,0.7752135863794123,0.9375954328191897,-0.1630587342366491,-0.6494845691083008,-0.15648591320557326,-0.2473943432993255,0.9458763957900432,0.03473862743021191,-0.0427507812531886,-0.011795138240571493,-0.006959923645335963,-0.026780906153989002,0.9633157845387511,-0.21778623733899616,-0.4180062641878241,-0.2957113139922423,-0.10631581235051878,-0.39165172177807756,1.5318031997900774,-0.07720098356986553,-0.00020410881591148566,0.00017575032510643886,-0.005359845928188089,0.01885151829854678,-0.12677296424253348,-0.32301061015710225,-0.001689508199343198,0.2448699593358418,0.011097092696026715,-0.10030956504944563,-0.003109465011201957,-0.005648580454923085,0.004157023151922817,0.00010294675037661494,0.001949700185486933,0.00044616538907114633,-0.0019460067801442106,-0.0047302787356483696,-0.0023218683454652267,0.0006470166408931266,-0.0004333942166190142,0.0001315235284694156,0.17807577738746785
11,-0.049242048318600046,0.06386684368760602,0.05908708280425851,0.37577909090844264,0.1748225075958334,0.5094613402473935,-0.6802529341538694,0.003994457281157187,1.757054408044186,-0.7883119444038623,-0.001098811203945991,-0.01047774301055952,0.001382214718081007,-0.02516184687874029,0.45483978748279713,0.9778813131119034,-0.5856899078215282,0.02762177023602653,-0.5182311026517212,0.009948888454748988,0.0020157029262537545,1.3599128510770555,-0.007978267178905884,0.019669714590174622,-0.1256552509032538,-0.0006478777100412742,0.6937041610705121,-0.008257444494473088,0.0005806155053083434,-0.0004756439260821924,-0.5945720868230656,0.22748870372514787,-0.0044487759150311675,-0.10988054398940444,0.0013562756031373524,-0.00031058478924963714,-0.00017760526049184758,-0.023276806594762136,-0.38183841349819936,0.0010765408645074994,-0.004486486172826792,-0.7496830145169033,-0.051481239287076264,-0.0026535242072553713,-0.0006737238221484147,0.5781066949232682
12,-1.338207574466845,0.2106068064532934,1.1501982524315366,0.9623403770856299,0.35965566203325466,1.5890067936432724,1.1606720609302528,-0.04966306830132146,0.17380282132775463,0.521485498194325,-1.9871396426400394,0.4152450015845594,0.4668436641438666,0.06914331459753223,1.2080976723537256,0.05342106942909133,0.18994813796600324,0.30694613260173287,1.0761053558813858,0.027270110363086606,-0.006885445899720644,0.10198200569699757,1.4518251298912823,0.17036940844175288,-0.3714015473715756,-0.2531145087769023,0.000636142408466745,1.757023686746478e-05,-0.6307543466416767,-0.4723360639260524,-0.0012000296910761404,0.35327910204107327,-0.32396657746679436,0.004979133348116896,0.0016939663827235372,-0.006832632638634373,-0.0005713789769067423,-1.2256086768708838,-0.3063219455813154,-0.0006882964744974827,0.032352037875490604,-0.3421927679546004,0.2516230248391726,0.3030099150376692,-0.03681128355760887,0.017342336153376946
13,0.013850126113531931,0.45419356936693867,0.46763518759859446,1.3505474418800731,0.2679868597487899,0.5991146735343997,1.2169146115560003,0.174768614626273,0.00033540602400232693,-0.3827432530529814,-0.6175896394233247,-1.3822007891291612,-0.0037721989909100546,-0.004815092896551737,-0.4190244641405583,0.02365889682015208,-0.005065054954962775,0.0010846768865046558,1.775629377458342,0.005079750023005889,0.2214552159439988,1.172124084743909,0.0014217272068098568,-0.00028315755631168907,0.0014807875889903685,0.0005388504390694548,-0.0008649922555229814,-0.028442790365281967,-0.0009315166526138322,0.0004604760802814495,-0.8382989043258947,0.004453257478484532,0.000560994817453235,-0.700318661911513,0.001858276172725308,-0.14580440641712647,0.00024004922426995603,-7.150637251278692e-05,0.36917355057004164,0.010891043644353416,-0.055740382488121486,0.050597852867456786,-0.0027732576871094482,0.00048568545353669775,0.000864047333948113,-0.8418121912954497
14,0.04741924678178557,0.34931803503508974,0.5443906626469222,0.87409886000024,0.2571269334121507,0.3146878988707664,0.05349457530660234,-0.00046396348490187426,0.2725981030397856,0.6104825966167352,0.0040846929907800734,0.8359546987803643,-1.346804532440025,0.10247640689796644,0.1998260740601441,-0.006593304764292259,0.0014200732110721034,0.0061857967095552,0.3582508375376034,0.7910938433409385,-0.25856335831332183,-0.008091347979971256,0.0002666110646954605,-0.0033352076901661176,0.002350438835409025,-0.06743353775255241,-0.0014521742610678228,0.0007649772861863105,0.0019206100950490109,-0.0006831541117302813,0.0012182100485552349,0.0003220805940005059,0.0012092088056722635,-0.002377576992837402,0.0011434350698046672,-0.0011717751642361346,0.00045433551689734133,0.010332256190883696,-0.008610899302868274,-0.0008635216226576959,0.0002094773264629834,-0.004446990412183901,0.0035225657613724183,-0.0013810202767338994,-0.0008503082998138076,0.010430562251164403
15,1.4126848070455458,0.2644992559502825,-0.3046415860804486,-0.006992675562310001,0.5307734164033928,-0.009815173301550163,0.012878743424872195,0.015933352166022135,-0.4621434696072405,-0.08769277771141357,0.05042885183985828,-0.5120748723700467,-0.012153273837132333,-1.5569685827370274,-0.026021923610401326,0.023998517930958266,-0.11777332592594768,-0.043088003432184066,-0.11431735847991928,-0.0011046324050620203,0.0016435218934361243,-0.12272677109721138,0.008514961367449074,0.0009302758406388475,-0.0018255138622568958,0.0015864835590534642,-0.020922469026667053,0.007067449183860595,0.000788292592036288,-0.13115444345201918,-0.13110348340366007,-0.007554771454356763,0.0003302737199609006,0.007604138059560247,-0.0018161056114355547,-1.008099560332829,-0.0009287349172239094,0.0033511241320821304,9.332586934405291e-05,0.00043640417915864543,0.0006796743002565737,-0.2422574167155991,-0.0016576817147610308,-0.0009082491566544508,-0.0014273993160097362,0.004173014948835957
16,-0.007332177380155845,0.8835372424818627,0.7912931481959565,1.2313866440497447,-0.00805165652637274,0.8479712422583467,0.2358271955862795,-0.03573635140861815,0.12100548077956881,0.26015299801188685,-0.2946087521976925,1.166596871767282,0.8186715972073572,0.531246221716263,-3.0401435678257815,0.009124495417913877,0.0018758070601493705,0.2570867302696992,0.7014259722792676,0.5380252959036401,-0.9611303110548184,-0.7716046088129429,0.001861419890473507,0.001480471043755208,-0.4382640034299512,-0.0011593603262734296,0.003632546956474473,0.0003925942227230159,-0.00025383233303600633,0.006311757659758211,-0.0018656182350361905,0.0007256206666420816,-0.0014637318866895974,-0.00042084350170047235,-0.001282432151306132,0.04150273633600281,0.004098255742078655,-0.00042671613978488077,-0.0018428146149133946,0.0008602438003480096,-0.000497451197620125,0.0037318138834024433,0.20987093091190104,0.0014997521163859836,-0.0016109071394362106,0.3549514117651246
17,-0.6894202276627701,0.0317697521467389,0.0020568562397493915,0.2399212510144815,0.7450679138360911,0.6512144819887578,0.04811831709794963,-0.7304347146569404,1.9422461605406545,1.6650189483415576,0.005436354156139107,-0.2720557199707159,0.3501505193175225,0.13726354481151942,0.001447900741493884,-2.0695900343158686,0.0015385377792603479,0.0012026424006918752,0.0026595522083955802,-0.007153253063768533,-3.2175346429920784e-05,1.2567448487656572,0.00042301445960740854,0.17187605558904487,0.007301522245226136,-0.07574923497674216,0.9048691136798366,-9.479614510235619e-05,-0.00023607838025070107,0.0008381155712414469,0.0014070719524630878,0.9678137653698083,-0.4206403974809335,-0.0017403717631149112,-0.04097900094907912,-0.09284484498785137,-0.0053373161973720535,-0.0001782916182229342,-0.0003808717234907919,0.019962489049333176,0.00036230116448459233,-0.0057041188078004006,0.004472080890063188,0.14528783230465453,0.000917072886821938,0.018502114002146353
18,-0.027074229993958563,-0.05929811217507193,-0.009010171901175831,0.00494623141846413,-0.013014330330834468,-0.0068210722693768456,-0.0398145197876952,-0.02821126289478644,-0.17329278850671398,0.007914946131742843,-0.0005317345628712531,-0.009597584043408866,0.006363532306357637,-0.031054006668683267,-0.0032086132824032175,-0.0007529572999473435,-0.6045811675744311,-0.0006988114868153041,-0.27458815203713594,-0.0016324453494178607,-0.012872418467324093,-0.8928904530385358,0.02427246442536648,-0.00046030605380668763,-0.0003888230075209917,-0.0064051983488756905,-0.0001598849376604868,0.0007990051303186272,-0.0007162477662602585,0.11325039112707252,0.05137878575676398,0.0005170792540769677,-0.003910019020001766,0.68401943677735,-7.461429678050637e-05,-0.0014325255474829954,-0.0008126056696735226,-0.0012754022837507927,0.0009504774916491766,-0.0005602900883651632,0.0006152248237700761,-0.005512947928715861,-0.0014223459600603706,-7.743892128338827e-05,-0.003420258474311091,-0.17932428487538565
