,TERT (M),TP53 (M),KDM6A (M),ARID1A (M),KMT2D (M),FGFR3 (M),RB1 (M),PIK3CA (M),ERBB2 (M),CREBBP (M),CDKN1A (M),KMT2C (M),STAG2 (M),EP300 (M),ERCC2 (M),ERBB3 (M),ATM (M),TSC1 (M),FAT1 (M),KMT2A (M),RBM10 (M),SMARCA4 (M),FBXW7 (M),NCOR1 (M),SPEN (M),ARID2 (M),PTPRT (M),NF1 (M),BRCA2 (M),ARID1B (M),APC (M),ASXL2 (M),KRAS (M),Seeding
10,-0.0002510016239058912,-0.0013475557333026498,-0.0004203245201215517,0.02390875926804468,-0.002691326688737796,-0.5716310005305648,0.00045385421076503824,-0.0003352292979902714,-0.8465979350244305,5.185329102635851e-05,0.00039063740267334453,-0.0005786731569736276,-0.001171789474184932,0.0010365870640158957,0.05906991414428282,-0.0004999449692631762,0.0010957418579789894,-0.0008826388670254736,0.0006379802472858078,0.0010728227802232317,0.0007938867138405244,-0.0016443002971615957,0.0014743493072261037,8.492642386809354e-05,0.0002790696894115687,0.0009119294505915201,-9.72295214899581e-05,0.0004894756779459548,-0.0006286934585354284,-0.0007652798070890822,4.324549743414159e-05,0.0005450221120069001,0.00017987713207655087,-0.00045673988466722224
11,0.0002240687784650889,-0.013549785348960265,0.0947717124895428,0.0003062250706752702,0.0013907617689723289,0.0037111487178422276,-0.0016642195082895053,0.00037582309571033263,0.00035786689301830924,-0.9230926786167309,0.001450295328787941,-0.0002462962708694466,0.00436623623143859,-0.00024577401806893,0.001506908091664903,0.0012162586459706142,0.0012461797535095955,0.001118301971109233,-0.0006246029143929823,-0.00028762292399698533,-0.00023268726787903843,0.0009589639520610679,0.0007444393936448699,-0.0020305184420640024,-0.0006643322725174343,0.001353147934448999,0.00040210132628822385,-0.00014472345395473367,-0.0001730161034135393,-3.377019165988574e-05,-0.0006818442335061151,0.0008003935676627635,-1.4501732605019742e-05,-0.00035444824926742917
12,0.000931931407829057,-0.004711406858255388,-0.007923351260805286,-0.0006669291741466849,-0.0014466973254528346,0.001204003538691565,-0.00032292347847544625,0.0009924712775912846,0.0012259505260246465,-5.653877018591176e-05,-0.9272142184780815,-0.002494954895564253,-0.0012863846234281635,-0.0011980100358879235,-0.004337376230341181,0.0009053671335067515,-0.000956503435041561,0.00044316039742459866,-0.0006989761931840976,-0.002177163178035194,-0.0009244531625239586,-0.0009097654495917047,-0.00207640705460916,-0.0002016329080685238,0.00029268251191329555,-0.0008459686945668337,0.00033633813676644674,0.0003755919413014256,-0.000935068353832039,-0.0006538665104149418,-0.000665383309520402,-0.0006297002351212701,-0.0013439089979085676,-0.0011838111362667235
13,-0.012389547262781256,-0.0015070433646354998,-0.0013335632060259483,0.00195228028159266,0.7476684312002222,0.0021857940689655564,0.0008561115791123131,0.00011832149000562105,-5.5764742697012184e-05,-0.0011214253451849179,-0.0009801364289195172,-1.1996870454611284,0.0007447731994827318,-0.0013643250808360373,0.0007900052890548273,-0.0012115527129835104,0.0007026012913456554,-0.0009617098829812007,-0.0005771188622906874,0.001304024061337631,-0.0008115054133381152,0.0005201651632384409,0.003718340114940431,0.00025148978751162056,-0.0004800191057974878,-0.00030284737641667753,0.0003106284345064064,0.000599018341658708,0.00036423599375029394,0.00017837236747797545,3.311268214341263e-05,-0.0005314288579975533,-0.0012657829037050691,-0.0008552457820444391
14,-0.06255205790974157,-0.0004487996858139083,0.0014956821447160394,-0.3544671364253679,0.0005988732111036759,0.30655416079893755,-0.014858012816349082,0.0012460249094640033,-0.002479476021167887,0.003356547344602262,-0.0016878762374376102,-0.0003545535911844271,-0.9617659855253129,0.0005471463640205514,-0.0049873779221270755,0.0007253589203481576,-0.0005865968147679714,0.000507038778205847,-0.0015302294148034406,-0.009715228002600915,-0.001063931550615557,0.0008125814055496429,-7.749425702738906e-05,-0.0007097069811077864,0.0026937419060968793,-0.0002115540788863644,0.0006295212457349784,-0.00026358875134007613,-0.0002664565186233927,-0.0012252243197492837,-0.0011777953908576162,-0.0001236801687312477,-0.0006198959695422907,-0.0007826902963043141
15,-3.219143726558788e-05,0.0005318548280357663,0.001604373064797916,2.423127881854832e-05,0.0019245369179773843,0.0010401081426866603,0.0001509101208289523,0.00266611104398651,0.001167035148812418,-0.0009723166229294839,-0.000560682081464727,-0.0006131971130984529,0.000711600963083358,-1.0888489944458732,0.0010873546099983452,0.0006706401043951616,-0.00123596432408253,-0.0006266163199017682,0.0003361197163376177,0.0003437957438328528,-0.00079852618991411,0.0005428395157684857,0.00021558898407799667,0.00022150884708520722,0.001239363374561834,-0.0010588372169471317,9.078236806895045e-05,0.00018599485725587694,0.0012912359929907482,0.0002808595109332263,0.00022927284981091292,0.006287942004710714,-0.0005867565311370432,0.00061859205893701
16,-0.016867249683425692,-0.0011937811704777863,0.0001552954146251072,-6.97322821260702e-05,-0.0013508972923968977,-0.0007713168903836446,-2.3313228599079945e-05,-0.0006910702863976182,0.016458143996770397,0.0018936350688528118,-0.0014950064555521684,-0.000950127470332948,0.0007923997420923601,0.001059889822597524,-0.8564925298689703,0.0010431892547589363,-0.001157523004282026,0.0004159826136617068,0.0008638912568114108,6.902122979489774e-05,-0.00015767467002731538,-0.0005690108292722235,0.6162654348769453,0.0018791673211525418,0.00212183747379762,0.0016237440650835766,0.0006277964951714462,0.0008799456766974831,0.00045892938739541036,0.0017016429204626147,-1.0932404766923927e-05,0.001408354758550789,0.0011402565532576648,-0.0013824510752201585
17,0.002557713196766165,0.0006668877434450881,0.0007160052780949131,0.00026194737897101413,-0.0014210841555002069,-0.0015707892117330286,0.0010438587750087594,-0.0010617242990163269,-0.001063154438899757,0.0014132225890601546,-5.455015588343268e-05,-0.001155786155758662,0.0007760143609517285,-0.0010356927898147413,0.0008443936035533275,-1.3204870369393125,0.0007500633144210045,0.0003216333366579673,-0.00017546826504893096,0.004364473649747898,-0.0007330526096401451,0.00018898851246683553,0.0005858690761631788,0.0003215933337135063,0.0006986530595772738,-0.0009843633389334026,0.0006383535975112437,0.00021590476307425835,0.0005402620674591986,0.0006422335361754817,0.0004411251830038128,0.0007155246274485137,3.248277076333219e-05,-0.0007918103737991262
18,-0.00711611717468104,-0.002157231917036332,0.0017175236287614516,-0.0001755532516327403,0.0009425941146196228,0.0002986853630003668,0.000422433641057173,0.0009583184081071269,0.00030976469802160875,0.0003737724539775395,-0.0005392651739917152,0.0005007321758529757,-0.0009701500944754726,-0.0014209299437676422,-0.000422731503206369,0.004532541152306963,-1.240159978408513,0.0009421348152466036,-0.0007633781991558264,0.0004703891266470865,0.0004029639914292313,-0.0001228632602232515,0.0011374642436911013,-0.0002699133938969866,0.0005598102761227108,-0.0012321324572522594,9.476134819008398e-05,0.00024141915090679258,0.0003685937354107724,0.0006508526208563817,0.0002196588708827309,0.00030555192296682313,-8.320294594320885e-05,-0.0007492345798320913
19,0.0012553831940915483,-0.0015161242883889089,0.0004989922646862014,-0.005866956685083432,-0.0005903860127566098,0.28164165890089,-0.030434232078878763,1.628036537022076e-05,-0.0012513051362304216,-0.0005738817324573095,0.0004856907198898437,-0.002270814984916512,0.0008455805725943215,-0.0009550241098094895,-0.00021668520600330924,0.0001980063370681772,0.0006864099756933069,-1.248056874604343,-0.0001444627353231594,-0.00037643380343309487,-0.0009990171620369143,0.004288155852449453,-0.0016650280312846876,0.00043219892009734793,0.00035579084847211584,-0.0023674386296253618,0.0002889516280781333,-0.0008311464999957977,-0.0006049079644860584,0.0008818665264470225,3.674306680501956e-05,0.0003973546872253942,-0.0006642263389364312,0.0002760813166122372
20,0.0005601316578203784,-0.000820713336237986,0.0016874910125633507,-0.0009578701758851093,0.00044141346759073386,0.0008824435717037372,-0.00035858932016640405,-0.00040419374202541156,0.0009980353044986034,-0.0006137140743836299,-0.0007096424244753953,0.00016663111248518296,-0.0007346888746824665,0.0009800881721697178,0.001420532898123835,0.002237064185844047,0.00012570374352690553,1.7315477778837658e-05,-1.1216241934110749,5.6695951781908114e-05,-0.00044378856156453345,0.001089181829731548,0.0007281173286116308,0.0007020695640341948,0.00017672298787533994,0.0038972903878555713,0.0003591621214262985,-0.00035119175183108637,3.723211294730613e-05,0.0003159849397388981,0.0001885741834562265,-0.0001193070389011781,0.00015156245508782913,-0.0003424042526126073
21,0.0009945023247355561,0.0025223791401643896,-0.0008694250496864016,0.002118931606958693,0.0009663164486239471,-0.0029560907557080827,0.0020631472970920463,0.0009988452083273841,0.004655268522891132,-0.0003588605330900734,-0.0012884107826076103,0.00660565798953385,-0.0013054648261077173,0.0005387582074074778,-0.0017747623511777735,0.0022982477867536815,0.0004145431591355128,-0.0004881883263392136,6.661798303332725e-05,-1.2791643434064224,-0.0006029754035951554,-0.0011331644848375784,0.0011517917447040598,0.0002796090121655067,0.00040613419853283253,-0.0012425611808066887,0.00016590829189768531,0.0005110780377063681,-0.0010099001099077999,0.000373370903791948,0.0004040747773520577,0.00036934926099352995,0.0006901807286921798,-0.00046843781107502256
22,0.0011333860218130042,0.0006590143721815568,-0.00010844019016873358,0.0009056168866368533,-0.0031868770413863903,-0.0009941725667485493,-0.0002904934966774954,-0.0002683471285101104,-0.0006304518103326495,0.0004265674276682065,-0.0004524494077866033,-0.0008336286800622355,-0.0010565202944590442,-0.0010699089222073607,-1.1764722967113521e-05,-0.0006157007006394071,0.0005370560080176051,-0.0008228008830775957,-0.0015453078684012614,-0.0009474133409301348,-1.2222869089473438,0.0013779159147228718,0.0011795804749586282,-0.0013499541919097181,-0.0009382536977953572,0.0012354830649044016,-0.0007208470848347251,-2.427205220315162e-05,-0.0009602522405301095,0.0008638921202483486,-0.0007768726540879421,-0.0006706962537437089,-0.001126559522419864,8.342739336988892e-05
23,-0.001764143022198288,0.0005645607954191392,-0.001948807645941845,0.0014193946900443333,0.002914354747254291,-0.0009243584736341304,-0.0006501396008216111,0.00022551189786348182,-0.0017065141336568385,4.493697173361803e-05,-0.0003539205070558089,0.0009985353701387682,0.0008469920423152312,0.000581196554433932,-0.0010779988081832843,-0.0002669949457961585,-9.171351915053516e-05,0.0018096074267119273,0.0012006773319314572,-0.0013336298353547069,0.0015801735425676835,-1.455068232630485,0.0029598191296563345,0.00026598733786593697,0.00036116347794393916,0.00037837870050207335,0.0004490046132997944,0.00027882531317462676,0.00025366191266107223,0.0008055249558228617,0.00065300600425118,-0.0010622029915649629,0.0006594238830839993,0.0002539973991651681
24,-0.0015930122969992789,0.0010315042040869226,-0.000989555860230436,5.2798116249572744e-05,0.0008782365517838055,-0.000948124700552944,0.001125092980655457,-0.00047878863729948327,0.001570741256784061,-0.0006175706606954222,-0.0009835656010996118,0.009060318574980266,0.0007841236133672422,0.0007581228212902399,0.9174978036057505,-0.00033463053939836835,-0.0003125586140890395,-0.0011725536686627918,0.0005923082436990251,-0.0004306912187825883,-8.067560800124749e-05,0.001824609245228266,-1.3589043779551055,0.002027646406056428,0.0003590496375325612,0.0011200092484547905,-0.0005525248939991912,-0.00035874401438938024,0.0024122468857423725,-0.00034213319742588304,0.00012033973377429113,-0.00036308150304929484,-0.0004546993855462302,-6.549507001657988e-05
25,0.0013916438267341227,0.0010098710594207672,-0.0006097092217640537,0.0012207715377379343,0.0021163440976129195,-0.001941288072848646,0.0006244234034188116,-0.0003429316070434549,0.001244508964507986,-0.0010453390609197976,-0.0009202558399152033,-4.3228051788934984e-05,0.00041456354422631983,-0.00021728867271787522,0.0024719374135038262,0.0006316225600059618,8.310167905565581e-05,0.0008748193258644967,0.0014503798213843838,0.0005305691174012908,0.0006390149337931306,0.00026237433822275103,0.0019677867469935334,-1.7324988612926533,0.0005613896896429497,0.0006443312018380451,0.00019308642568864989,0.0021505230547922347,0.0013941924041287058,0.0017551252548719334,0.001126525489898628,-0.0007828970489144494,0.00029904099101500333,-0.0004900746533373155
26,0.0005930330649185602,0.0006208183130507156,-0.0012272742923269226,0.0013549905810674714,0.0007903122862291743,-0.0023844470726949044,0.000350226686937713,-0.0007427122985321495,0.0007179754214995178,-0.0003270221990539997,4.934528374975473e-05,0.00016572445356595139,-0.0005052781356948077,8.166750148198761e-05,0.0027591791719169547,0.0007530725815227154,0.00042537199990795566,0.0003134781437939462,0.00038230237509915145,0.00014122131778780548,-0.0004721200177177621,0.00048022294677555486,0.0007536888482965615,0.0007516693158086857,-1.905680325073146,0.00039968710303816266,0.0007025993369483227,0.0003836771381573083,0.000817121070164371,0.0006889719059081729,-0.0006474379762286061,0.0003013994687037938,-0.00021066240025856357,0.0004936187617424657
27,0.00013176158863078288,-0.0002189097694999143,0.0011743218985455401,0.0027230533502568405,-0.0002698472895689322,-0.0008542130548242,2.5555177078050704e-05,0.0007115434800652945,0.000825632979663664,7.160327250340087e-05,6.162499267289335e-06,0.0013221099418286098,0.0003983855416319951,0.0005293757022381605,0.0031041767421503717,4.919505653428049e-06,-0.0011133555813142336,-0.0012053013736381276,0.0052525060616038215,0.00030370600764547523,0.0003539357717588322,0.0003755499877350415,0.0019874337128600976,0.00048542648916704504,-0.0008292654418841245,-1.7431637767978125,0.00021605014280202722,0.0004111123755889081,0.0003182140462177731,0.00044821832076012816,0.00022150913985430766,0.00017602459114759517,0.0015571572633231725,-0.00011169549842706151
28,-0.0011166539952649828,0.0009464811752919888,-0.0013033786270020037,0.0007032631999657849,0.00010022801894709536,-0.0010940982352598248,0.0007485614731457461,-0.0008771999363006677,-0.0009043827075690409,-0.000727906333239768,-0.00017271575283643982,0.0006187913442705104,0.0010915172233800458,-0.00021314775447722745,0.0004104336490877041,0.0005955165362931799,0.0003237174539424368,0.0018151934288790652,0.00024342648273378647,0.001038739315900712,-0.00031470872246634415,-0.0009874220333374161,0.0002462473281839839,0.0009293285710440975,0.0012334580055553416,-0.0005401334501307848,-1.8901629207815314,-0.00044383865667680365,-0.0003406355687401506,0.0007551579840554175,0.00034247845599901785,-0.0009025408712643053,-0.00018284295239567614,0.0006304304104912862
29,-0.0010285503178234085,0.00018195883166985524,-0.0007630004532426409,0.0010051232415277977,0.000671086542324825,-0.002366301582735046,0.00038224933249532693,0.0005757221349787527,0.0012178496392168056,8.50743842381995e-05,0.0007579338991389404,0.0006698542820402555,0.0003111224274507362,0.0007222618478395491,0.0010054763687305879,0.0005319090774972793,-0.00019419465153843905,-0.0006526028185629245,3.333922011559756e-05,0.00020180583554737955,0.0008475877269796093,-0.0007185286065310427,0.00026978076905600216,0.0018235362176984532,0.0004402762144251937,-0.0006190825290557462,0.00042110603091440415,-1.9306430458769737,-0.0002881472389762974,-1.3707122315965363e-05,0.00021579275403077241,0.0007806136906541579,0.00010417351489581906,0.0011753085543253546
30,0.0014887736057163144,-0.0004942756912235479,-0.00035464477923293457,0.0021944472815367726,-0.0006180239685511825,-0.003288536829547239,0.001766575511874821,0.001125626469240678,4.249897305601253e-05,8.175771850485442e-05,0.00029009818022806123,0.0011607107672103503,0.0001647874078506286,0.0008189178710633372,0.003012112921983931,0.0009328318758880427,-0.00017559279686753856,0.00027642073843642213,0.0006106522449978278,0.0004857483957659479,0.00036314302321320405,0.00040066107456971723,0.002282938444933443,0.0015372363791902248,0.0006537533010040319,0.0003572194176771004,0.0014741310498050733,-0.0005081695084891138,-1.7101101828154672,0.0011366806197084084,0.0012581337586530213,0.00012956299486813422,0.00037591983161350923,-0.000340459005376997
31,0.00021345891319249789,0.00024841963310465875,-0.0010322520320473591,0.0023533726861055286,0.0005110647857970191,-0.0023623774187742828,-0.0007702564595924139,-0.00042799968357163894,0.0006039873332101216,0.0005389612069770512,-0.00017138525148776098,0.004978802686264069,0.00020925739375809136,0.0004733800459205103,0.0025663517664253253,0.0005604739844704033,0.000883754616494822,0.0002742526809572213,0.00017091534159727,0.0011010010595534899,0.00024758784928332266,-0.000456440901610299,0.00576262214522804,0.002066662577357938,0.0011290347941404354,0.0004297326190162335,0.001288834787906237,0.0005709431499881647,0.001300278049268223,-1.977997198765912,0.0006029321387235447,-0.0003203397238785684,-0.0007707004236409328,-8.70576774468654e-05
32,0.0001553022540076983,0.00036121138611886817,-0.0011040103633830189,-0.0006037684911841193,0.00042593906383275545,-0.0008969961534421325,0.0012390150280927885,0.0005582475940323864,-1.9494263029465396e-05,9.64628186276937e-05,0.0005035490681975226,0.0007955933075666237,0.0003529963551814776,0.0003328070935812159,0.000885162702698822,-5.15811947893887e-05,-0.00023172840464965585,0.0001406464877141865,0.00043301025719399,0.0002006214956065037,-0.0007238753206155498,0.0008948405551731096,4.5503818797997734e-05,0.00017886953775233172,0.00022250544172488615,0.00019807425518855178,0.0009654672317016336,0.00114064025764806,-0.0002518704841465635,0.0010075854630197014,-2.075720949371588,0.0001195724832902149,9.069179706706139e-05,-0.0002160350489902713
33,-0.005660538517026887,-0.00037976324842855385,0.0008576640097008015,0.00011070238517322843,-0.0009773519894632407,0.0009651243087326641,0.0005371547311860965,0.0024408903141869215,0.0006401801738426197,0.0011162395068325171,0.0006271330349619841,-0.0006270100809219509,0.00020889108938953365,0.0010995803360569479,0.001441428183077013,0.0006254764127786316,0.0002744539521424807,0.00016888542176818225,-0.00022293879052070196,0.00028696178596611627,-5.769083560241362e-05,-0.001270202893406956,-0.00011891383689440805,-0.0008292675481004245,-0.000487696824310181,0.00029362292303310297,-0.0005789493594196552,0.00015966697019056237,0.0004478770497174609,-0.0008937008178695978,-0.00024030095460266237,-2.035012025841854,0.00016447501839690943,-0.000486158845836083
34,-0.0010853364614427283,-0.007701005466532489,0.0024547909177867933,-0.0001941281478192564,-0.0008835650097202559,-0.001439190603204641,-0.0010044668274054674,0.0015718393949985905,0.00014584464255701173,-0.0003215234903646353,-0.0005772957407063968,-0.000702514091621969,-0.0007101854609248365,0.000586155977050751,0.0009244486393746273,4.2459309605470826e-05,0.00039459912602093374,-0.0007265999217110587,0.0001570984198347203,-0.0004321321104660873,-0.0008797565712249437,0.00023338672699946584,-3.289358448659767e-06,-0.0011800853526898235,0.00040279262125549395,0.0012053938867978597,-0.0008617575723992982,0.00038538568451045973,-4.8293208522026774e-05,-0.0007702571882057593,0.0007352246701588195,0.0003788751234625917,-1.9539585245098299,-0.0003139148406263559
35,-0.1626204068121256,1.1845885209380993,0.10624544440874903,0.00010897276855734118,0.1550181203356299,-0.06545296127962068,0.09082035447641153,-0.09270909329439302,-0.0026860722739918638,0.0021398602238275936,0.5124573705387537,0.0015823139857673542,-4.932143478327428e-05,5.611270979435337e-05,-0.21772456486357614,0.012763387815631971,-0.014060297397460165,0.00012414425216039396,-0.004882486893293915,-0.0037603597413970744,0.0006552477950595541,-0.018342803694767037,-0.45388346612959135,-0.01442343570647105,7.111788074104064e-05,-0.006159870323200546,-0.0033370358583676,0.0005306541668822448,-0.07927640931091288,-0.019660435676917977,0.0010018192817143764,-8.115975151229806e-05,-0.010153502623850983,0.18302904594353514
