,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),EGFR (M),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),PIK3CA (M),BRAF (M),SETD2 (M),EPHA3 (M),FAT1 (M),Seeding
0,0.005415028391271474,0.30181284089757354,0.13118360482560637,1.172996579216376,1.9140223371803529,0.008014445294452194,0.1914978731049682,0.08878410649137791,0.001416387260049748,-0.0065343270798933276,-0.0009428057441486149,0.0011606584565738067,0.8292797892378242,-0.006065081744523397,0.005642562074607439,0.0011608664622604484,0.13578562272437047,0.8831301724807281,0.807442191113869,0.018360670803871864,-0.010602410044247598,1.4362910179442128
1,0.006176998197283191,0.09225109649909637,0.006455612120440766,-0.0016044513154831479,0.38543609528938705,0.003250238968141199,0.03887545426438235,-0.0039432064970113204,-1.8539119013249268e-05,-0.000528210319985452,0.00037862709822003863,-0.002027425173504453,-0.00020552396491360452,-0.0002731507558914462,-0.000326841766346517,0.0008260540231510859,-0.005679813108869063,0.00013982495620478065,0.008834027662228187,0.0004896136112347601,-0.0005410863857762468,2.4019360193163894
2,1.2600787966525837,0.006932993817668748,-0.8265417242866926,-0.3292170150735627,0.3692086645849043,0.008001761427538456,-0.0024782879122584897,-0.8935959743527007,-0.01957206082151053,-0.06111665953382475,-0.001978500396472982,-0.5789924783220693,0.000269948917032233,0.010669119902834503,0.002395482877084719,-0.0002796223341670751,-0.0076145042849791655,-0.0054403682460914,-0.18142021641940448,0.0002542195486899554,0.0014495118921434443,-0.40491304985153287
3,0.15440737591756176,0.5860955597675223,0.374163182643398,-0.45545961402480484,0.6548279027855182,0.035676165500995595,0.006567049693664813,-0.23331852244957557,0.42124145897417453,-0.4734471861763611,-0.3979492432670888,-0.0009670844786028086,0.0005821406608691772,-0.0006473546073754521,-0.0018927109279280776,-0.0004674203977444931,-0.0011414125152706335,-0.008038681930082872,-0.0010905445421795028,-0.004200290592683529,0.009495675132719929,0.015654558994860818
4,0.0016416294455622038,0.7007392305997399,0.2100489717265136,0.00205795822929735,0.7928547940267288,0.37059139727369517,0.23246390774784692,0.3947418036580659,0.22077139489770586,0.475703986213442,-0.00011381057698334435,-0.004170685457076948,-0.001767751280111001,-0.0005626549262814614,0.0012580927583344796,-0.0014600536874999658,0.00032819502377777715,-0.001092494152385731,-0.0010277548450719886,-0.004468194879326991,-0.0028969489744639916,-0.005642374277452976
5,-1.0702121827227984,-0.4489445776447881,-0.015868409375050505,1.2285097175614228,-2.3884246969259575,-0.0038156033601316392,-0.5481884620272551,0.013990749882526365,0.2218244876184493,-0.023449792250698945,0.0002027476112401816,0.21091133731479833,-0.06596268406734689,-0.00026816346313151196,-0.0017528812375823888,-4.6663908221772525e-05,-3.092221276285441e-05,-0.537991413527551,-0.0033948680092344263,-0.0007405902888552343,-0.0018324098948015104,-0.8534287755121325
6,0.09603426108419373,-0.0166015921520494,-0.005197809710041423,-3.167136857541635,0.9014109433471145,-0.007266475262731369,0.08439081758573148,-1.9437901754624711,-0.009450878264269118,-1.6856858669358639,-0.05061235671047499,-0.10261083472294437,-0.8654987405068061,-0.47627449623175677,-0.3310609909189303,-0.32738712607981424,0.7309760873658124,-0.7185722243821182,-0.013658223861370262,-0.6593510069261926,-0.7105855368591895,-0.26880792143283727
7,0.0042665567414106285,0.391211907713842,0.0074426128976134084,-0.03653388547770544,0.9057643471088543,-0.47035309061079705,1.2421575891737808,-0.4921284626122438,-0.0002857720315510948,-0.37243461773854497,-0.011148793723015044,0.005318489365609075,-0.0009658685489366881,-0.0011276378768769375,-0.00172687177962522,-0.0015214954367815513,0.0005380759589498165,-0.00033985490259823433,0.00018175032927831983,-9.883553003987421e-05,-0.008151943002274977,0.07052360111725729
8,0.07520471806917478,0.016795343600576332,0.4230222261049188,-0.008918106676286858,0.7055069484636234,1.5339814617993688,-0.856605387980716,1.062732252851029,0.001517674762439554,0.5600155730903009,0.000609097945066951,-0.0003723140057605205,-0.0012914247284017035,-0.004019234770344609,0.00019818275089713384,-0.004438391232099601,-0.0013080895228641401,-0.0010118490456679876,-0.0010346602913192207,0.000912818272536175,-0.0004908937272997446,0.011534935510295198
9,-0.78622897137924,-0.05500588682927732,-0.009795308584497975,0.45676372708750135,-0.9470080851262745,-0.19726064141260272,-0.008131321265204636,-0.16524405888232754,-0.0007481520173916757,1.232935293316674,0.014475317825332472,-0.005767061518303892,-0.0023379270512575373,0.0003316596949144592,0.00020554455884801452,-0.002492153579052926,-0.0061757667991431345,0.005437672608668486,-0.004048955543815229,0.00011821387384605472,-0.004506133880580189,-0.23558840537906078
10,0.0014184915284199805,0.5535824882511313,0.3263685134197707,0.4036134662948731,-0.006818425168996762,0.0002605438644410003,0.013273298674334594,9.271147094598451e-05,-1.1015055021884903,0.000926658941850414,-0.0006199357667692079,0.0020318479381970823,-0.007079805987753211,-0.0002571372179468335,-0.0006868961926139612,0.00020313368798866255,-0.0009020163277909379,-0.001430133826882256,9.108288739437072e-05,0.0013105630681552244,-0.0010645782747485334,0.3372823370754106
11,-0.05000019867331215,-0.034605839702165145,0.1845578973484659,-0.004219698852802075,-0.727998006542829,-0.017501767744245823,-0.0031899692310026206,1.4359940374619566,-0.00010624364903896966,-0.8937509118549289,0.5783396780857082,-0.0062678723366805,0.0006586269022971728,-0.0016392795845105138,-0.0006583066757304837,-0.0007613486254784845,-0.0012209201295294428,-0.0003321663362220189,0.0002120019827786856,-0.0015029075740984417,0.0008102615160812827,-0.20210939181685697
12,-0.04801841589502284,-0.16727363565867948,-0.003825765994115709,0.0004816139192814757,-0.0030546449612135823,-0.0016560349420979665,-0.00017874244470724072,0.5051436412719579,2.1209860826934108e-05,0.7060013167388246,-1.4067129862272167,-0.0004391898406975028,-0.00029492782996875275,-0.001701272354534359,-3.613908580596967e-05,0.002920206163662956,-0.00024355822091014272,0.0004986992252504931,0.0004414356832938398,-0.0007730227289253291,0.0004427141120809962,-0.0008276539881774135
13,-0.46383165820818184,-0.013359511209463795,-0.00404706408090122,0.740412898906279,-0.043410389950634516,-0.0005073348458691646,-0.0017617569238294042,-0.0004420756515061356,9.50317885909975e-05,-0.003001852125199167,-0.0007704287369475172,-1.2756327096115503,0.0012675582385120764,-0.0012502948136360634,0.0004041285013968068,0.0007969947346447056,-0.001291300708822169,-0.0008134509944796375,0.0009633279582458945,0.00031247045575814896,0.0007957612410977556,-0.0004935397934410929
14,0.19059392712751672,0.0012899006114715898,-0.0030162961030258113,-0.14245959288936974,-0.1345194991420686,-0.0014928687042111647,-0.0019856798745652715,-0.006769462502633512,-0.003982379540301793,0.0002299241835027881,0.009960862098007582,0.0001246916720736655,-1.3022474246565396,0.0058970943898933505,0.000984746656892317,0.0007654494286256257,-0.0005663069513899923,0.0007790356671502718,-0.0006558680611982111,0.0010373345662151722,0.0033232866673770715,-0.0023219476360397924
15,0.009101497690488103,-0.0001643289780637341,-0.0009439919937325478,0.00035104584908541366,-0.061106378904425995,-0.0017425380642453478,-0.0104026966988457,-0.00015255808725997668,-0.0008461213747488222,0.0006013188043038531,0.00020107749250455773,-0.001528437717865081,0.0025006408836343395,-1.2790208245415389,0.11812806336474167,0.0008952448307945215,-0.0009630297572296329,0.0012400066443367871,0.0007154063997555734,0.002409903591364522,0.0009646640411913363,-0.006727807750815269
16,0.0016786952152516266,-0.000815251565481652,0.0009010707079423135,6.934392316350586e-05,-0.008027049264691844,-0.0020800260334294563,-0.0006308086673589072,0.00403674337859522,-0.0007160323118354531,0.0008429162150052176,0.0004327908450078255,0.00038789669214052576,0.001006492517519627,0.15789503971228427,-1.4816812341649905,-0.00042609237861478307,-0.0005203524203693194,-0.0003729860014190145,6.937278471469264e-05,0.06669406598891518,0.0024574316240679166,-0.004123541758798417
17,0.058771310633097394,-0.0005704160920317538,-0.0001431346101260153,-0.0013013070358049647,-0.0032214806023313893,-0.0012320593853977378,-0.008600469559896419,-0.002643249385699765,0.00046055523331649386,-0.0001914791843683597,-7.0710968346508534e-06,0.0012425021692776491,-0.00015518109538872681,0.0008576977981273586,-0.00025770838081468376,-1.6318524440961149,0.002435284742968325,-0.0002174338939108983,0.0016558011432949015,0.0023431139897741077,0.0009846459335827327,-0.0028786086847362013
18,-0.002123173744736866,-0.0014110616256891547,0.0004915917085922383,-0.0007592062470254851,-0.0015332299036581554,-0.0007372968430538413,-0.007918246324803249,-0.25273402481678087,-0.002122007350250976,-0.005307233907991371,-0.0001020189149462606,-0.001621793104440436,-0.000289846032075831,0.005349338183773795,-0.0015749390676006,0.0014293889211796401,-1.260596965418057,0.0002526216366647064,0.0011320875807956073,-0.00182831745745594,0.0005859169069281877,-0.0007349466001622773
19,-0.012219562187625285,-0.008340019666516907,-0.0028082813698671726,-0.29493118602495827,-0.040534685763340676,-0.001377423892368005,-0.007528611602681654,-0.00031038832400353004,-0.002803424527120173,-0.0011395460256516752,8.758986883571334e-05,-0.0010837302330961901,-1.983852350589668e-05,0.001225162303603585,-0.00037009463115589736,-0.0001783337561686009,0.0014534287512354602,-1.3805797016325394,0.26116716605514434,0.0009477316974771574,-0.00011832438007544464,-0.040188752974845074
20,-0.17604494816710048,-0.006338060819648507,-0.09746745815953513,-5.0363473107851525e-05,-0.0027203551900043524,0.0052608456246684195,-0.002085842369429323,-0.08264043281992801,-0.0004552902021189051,0.0009074435651480212,-0.0012567730590776326,-6.11718434187927e-05,-0.0005292154327135014,-0.003026090828306788,5.330937202993336e-05,-0.0007138945840209502,0.0023286922568673796,0.14755880860092105,-1.4692425931325905,-0.0007391903170939267,-0.0002778359196658707,-0.0027836917290117915
21,0.0014196465142724407,-0.0015787714750862942,-0.0018806776933602244,0.0001336472112619839,-0.010716758636496347,-0.00024415472067934504,0.0007090302343681959,-4.376585961797774e-05,-0.0005425306249517669,0.0004694445861000658,0.0008860458081621794,0.0001576512849978314,-0.001484423974523045,0.0024935595559541506,0.007378146282489361,0.01311098506446522,-0.0005195485692740524,0.0006651674314261438,7.756729616853334e-05,-1.4008027783108121,0.0003447601089578708,-0.24067802956692366
22,0.017446310956116658,0.0013473181635369547,-0.0015897963216561055,0.000280843905077962,-0.01642826026513446,-0.0016752939679509594,-0.00023768751257694594,-0.000969661272388837,-0.00019257989478398496,0.0004974560666309837,5.863541042677866e-05,0.001223367478676526,0.00267315422888025,0.001183606485744396,0.002203120918607145,0.0007012399962793288,-8.682757487776642e-05,0.00032284929115186255,0.0006025642455443134,0.009397936111197675,-1.5491906933161432,-0.022619816446394284
23,0.4208717501362267,0.09119153868523304,0.03639148535935812,0.15981941833056484,0.8826400665716145,0.014232190177591047,-0.006856992985235812,0.0037280141473713833,0.004267430627228586,0.03605617673939594,0.0983099339617129,0.003344900213716888,0.02537996794858842,0.0009388878525199754,-0.014367351752305423,0.00048364960239192806,0.002227578372936326,0.1594160026253536,0.028986946165126468,-0.10796805003275078,-0.002345591088305986,1.1680915405702195
