,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),EGFR (M),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),PIK3CA (M),BRAF (M),SETD2 (M),EPHA3 (M),FAT1 (M),Seeding
10,-0.003713609359003922,0.56034513505096,0.3413426564526536,0.42687742664109596,-0.0035944056910261796,0.001403506252888844,0.0043600242896111585,-0.0003162679044934347,-1.0906536660062904,-0.00011319811850282101,0.002380350579896672,0.0023275412789847336,-0.003888392346687014,-0.000709522210858389,-0.00031823651205749933,0.0008954589119045165,0.00027142330989597956,-0.0022058558644847195,0.0002089098822310344,-2.9153476608547303e-05,0.0018674232844998612,0.3629287158985079
11,-0.06481744769420682,-0.008696891305836988,0.18950618389409055,-0.01749579551208979,-0.7507884333169446,-0.014897996725806457,0.004993841021412074,1.4428031367609737,-0.0009236075525574572,-0.8737478124257807,0.6047449464713349,-0.0071021528579977185,0.0007216973830808859,-0.007098654738619084,-0.001211801167624045,-0.0005704013532276968,-0.0018506505838277157,8.440538229898768e-06,0.0010468147285108212,-0.001810653168666219,0.00010500450747455122,-0.22468250142526344
12,-0.06289010284018307,-0.17921560806406223,-3.6162762096388556e-05,0.0015824807128544038,-0.0002370034452314415,-0.0018288932008026508,0.0012091827290011828,0.5271102952781547,0.0006321294238243829,0.722918170946489,-1.3873740383556186,7.363377111338786e-05,-0.0007233385271902429,0.0011344931555142392,-0.00025545911640315,-0.0008062728805036798,-0.0012956172254596841,0.0005644977696365931,0.0010531540077021258,-0.0007197387560732855,-0.0001519690109773118,-0.0025485942715289533
13,-0.47324409594783806,-0.001777210236922797,-0.0009861517577659826,0.7505458819969503,-0.0032794967829712905,0.0016939913599719782,-0.012644658896242944,-0.0004232894889728582,0.0015706313896425392,-0.004216432077217585,-0.0015893278289718117,-1.2740755985803967,0.001308118717029356,-0.0032051759378276925,-0.00031307260791337563,0.002961137649517643,-0.0015712943484225614,0.0004493423070603314,0.00018926764440031568,4.5955254429054075e-05,0.0009230768981741216,-0.0006961971354071129
14,0.2083856500619652,-0.01199545380615913,-0.002769585321477234,-0.17893924842352474,-0.17736426976670255,-0.0017027551816139069,-0.001407566843249032,-0.005923211421222706,-0.002448530328856698,-0.0008539098137323448,0.002397182708185977,0.001166412643951697,-1.2897099395969713,0.022420627106287224,0.002854676638224243,0.0009143352407537345,0.00019125854566825974,0.0004865147932722151,0.0003208930934111492,0.001400236983268007,0.004037957339954039,-0.005235259559094893
15,0.008129539943866053,0.0008087500577551649,-0.0017318459913222527,0.0008430216012014459,-0.09688728416200826,-0.0023868252129411248,-0.003964441247822688,0.0006846195145965603,-0.0019303849654848698,0.0014101993140181223,-0.0006699800885813566,-0.0012833553874089592,0.00311250068366525,-1.263365757413034,0.1764068539681692,0.0004876125265415024,-0.0018578543424754756,0.0008722755753180858,-4.095082655309988e-05,0.002821082536103272,0.0010699024493780308,-0.03835807526432594
16,0.003094657245629908,-0.0006553711668539317,0.0021794770408703826,0.0037736032279534863,-0.013068806888126807,-0.0015797442268703536,-0.0019884053821171907,0.004450772514324248,-0.0006055432907943793,0.0008312845406705932,0.0004661156983828509,0.0005761568487427508,-0.0002894795695322931,0.20604660169946562,-1.4642007279093208,-0.00024527203839070613,-0.00043735649938210687,0.0005183636832022422,0.004006081750263877,0.11462623607707936,0.0027027858175685607,-0.001363386272850709
17,0.08491020747273101,0.0005058369973307449,0.00037564911670009537,0.00048421702616732677,-0.007574516379773656,-0.0014179288511443674,-0.004163630126687144,-0.0015852821350929181,0.0007318277997359073,-0.0004699221887076507,0.0005017006554726142,0.0014315482336793501,-0.0008217438928174591,0.0008332875781670623,0.0005964349490156832,-1.6195993347547006,0.0026404325681697203,0.0001618369128965131,0.0014236215853844453,0.0024600213946370914,0.0018162608893197722,-0.009922777511026876
18,-0.0007332997119079137,-0.0013560990008257348,-0.002006692474618569,-0.0006512397533935278,0.0038383683273376613,-0.0007832973886330867,-0.0046269914431404605,-0.29635024632352563,-0.0017080408867012923,-0.004064838520600105,-0.00042555221180433296,-0.0038843206595326925,-4.614373938855164e-05,-0.00214718583207298,-0.0024081027147390775,0.002355175133577004,-1.2415668481595723,0.00047982369948381494,0.0009591961754767597,-0.0010706946461938754,-0.00035993686216034094,8.9817842611274e-05
19,-0.01566683864380057,-0.0007820476129602157,0.003995877026017645,-0.3442789832079912,-0.08124939081669677,-0.003847679002657915,-0.0013940339850588965,0.0006817568011931871,-0.003781891386729824,-0.00024212902327913404,0.0009005780055869188,-0.0013067425320912411,0.0005155137764918369,0.0007118268978551161,0.0007244023707259563,-0.0009443259949596768,-0.0004686163451497117,-1.3459094301920265,0.34287943447780744,0.005383234518226476,-0.00030346676940199054,-0.07852298847646114
20,-0.2075913746643331,-0.00536461625623781,-0.11515829005896824,-0.00021114112385681616,-0.003033561158939325,0.005301407103959865,-0.008104762758873023,-0.12271659921807875,-0.0015419440336344424,-0.0019546717564605048,0.0026096918191462004,-0.00033842860765171014,-0.0005085219767501936,-3.8990575892278666e-05,0.00032909372688320405,0.0012489046199108574,0.0015376286578869982,0.21131276962914433,-1.4331948561488765,-0.00150800876950899,-0.00020384513616141433,-0.004844196960576844
21,0.023699834093047618,-0.002521294798240453,-0.002437752905801693,0.000660909597698761,-0.02866639770187237,-0.000689619834506512,-0.0006291219506427781,0.0006642120182475355,-0.0014049344540994638,0.0004797108350043768,0.0005543577885982301,0.00041715688825703397,-3.613481540710653e-05,0.0026539470660250624,0.05759246685890926,0.0016867906912400497,-0.0015442349070218203,1.9717490194776414e-05,-0.00013906700466934904,-1.3843026961572416,0.0019364767540943312,-0.29073638477083596
22,0.004936778875161198,0.0016754670424379496,-0.0020456109818814804,0.0006465293351127379,-0.042537626902072315,0.004774246487280166,-0.001375761939840782,-0.0010427869883316715,0.0004219337957637925,-0.0008486279378322917,-0.0004743025942484402,0.0020388809203644655,0.002877989801892857,0.0015508206607703539,0.0024623450188818036,0.0009215526397273693,-0.0007521679959014202,8.557428803509425e-05,0.000380401119739859,0.000812472734038519,-1.52755627498431,-0.0020659670167083605
23,0.40186329972472934,0.135048912154456,0.03032468775436215,0.1602661971694532,0.900217344242688,0.019941233744281164,-0.018962422779729406,0.003276359716156176,0.0023357985705162467,0.0679026239465968,0.13331189849683736,0.0034276833941683047,0.009915168770902085,-0.004933673116867696,-0.02909372291229389,0.006849228064416117,0.004258048846760965,0.23782063207558768,0.034656823276527346,-0.12234042597493565,-0.010244130386091113,1.178473913656521
