,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),CDKN2A/9p (Del),EGFR/7p (Amp),EGFR (M),RB1/13q (Del),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),BRAF (M),PIK3CA (M),EPHA3 (M),FAT1 (M),SETD2 (M),RB1 (M),MET (M),KMT2C (M),Seeding
0,0.003477602799195456,0.9180096795512,0.7438928277337122,0.9756774117641619,0.47400612766689293,0.12433571753475488,1.67444504827066,0.02668614523933904,1.8474330857302934,0.021165522008545566,0.3304406055657365,0.12097910859732901,0.2170806859349528,0.5988592293483604,-0.2537703523907903,-0.013442400503387535,0.6994440551525277,0.08372534902901067,-0.021586647535458647,-0.014356726384940677,0.9311930500881349,0.39347999891276525,0.08588113858027839,0.02049083134390239,0.5859404021757313,-0.2459436170530667,2.0348880967084884,-0.05244619273095832,1.1523659115440008
1,-0.02287607181224005,0.4032244500565226,0.5549987366481935,-0.03003464578713062,0.3465960000879169,0.2624988034081979,0.7841592094882867,0.5975249344807985,1.1313667465346906,0.7293095007622232,-0.02427423629418065,0.4904413519832152,0.14747990986590456,-0.04230308943777675,-0.0774384906881912,0.01683985343941755,-0.126947637778168,-0.059000402083534166,-0.06689437482874928,0.07608845958958273,-0.02757028236901032,0.018651928672182683,-0.07644752832472737,-0.006349513503769074,0.03208535096942728,-0.16866141130771597,0.306390888245737,-0.000645505842636914,1.43513908882649
2,1.6702161370443969,-0.45776282343645247,-0.9542634174453899,-0.226023832400538,-0.971504027522654,0.3925888351704439,0.6443867728677581,-0.24076439509314101,0.0031241404263946957,-0.417374841216155,-0.9102852784741327,0.023212134435883346,0.1824993443909573,-0.3783983478216276,-0.0827961674252382,-1.1766832297174796,0.23621145610533115,0.19831814330309014,0.22946217166518776,0.031238085248024863,-0.00312071083057491,-0.4864075863680432,0.00949514058464956,0.07059204523313346,-0.5659365804537985,0.7090481120932502,-0.5474554159007736,-0.018910887662548816,0.24140196239683648
3,0.4239403525899713,0.1757766792059138,0.8696947361189514,-0.12059953976289527,0.646761587107554,1.332847641280766,0.6340753796071011,0.18204001401046607,-0.020804790710089817,0.02602619304779973,-0.028091560293390723,0.655973957359735,-0.27710787711582524,-0.12912673324874932,-0.26746087597651874,0.04549444330555049,0.17799931018906465,0.11502706168213056,0.13641806362391698,-0.11317668121719418,0.30718734665077374,0.02874312593307848,0.04381136234839526,0.2119628395519541,-0.1765684809513199,0.4108065908785589,0.32723365724951237,0.04013767941853664,0.01786567139371752
4,-0.026863087409988474,0.9118590528217756,0.13770077608661951,0.3233730356125322,0.5320534346153951,0.9306461687844689,0.8850221569620424,0.6375924687434912,-0.022588074177204168,0.5193988234046234,0.662000049830147,0.3907777143999667,0.4201782252707801,-0.2857781342044865,0.04935139340622155,0.19590849341018549,-0.07688742156712569,0.11184746766753395,0.285882202095851,-0.05271924336188473,0.1571492101723765,0.008235558338902904,0.005294475049905042,-0.16948903564783918,-0.2160264130890648,0.44320657768613214,-0.5210472766101042,-0.12473217780759983,-0.018805214340731333
5,-1.6543593741911584,-1.3331969893165274,-0.4498596184522164,1.986654673687951,-0.034464387215256576,-0.863027441505299,-3.590807602244975,-0.6442295159395297,-0.44738540662958176,-0.42497683132695147,0.10515482665452369,0.48876196164666513,-0.5110384163273958,0.14762093578978278,-0.39577080789485525,0.5816394880402956,-0.7320704512801945,0.06951359171710766,-0.4982676246841379,-0.13721563496278122,-1.4683036015954423,0.04458992184585601,-0.17456223104954283,-0.08384151872653421,-0.6278512395541725,-0.34062297158169036,-1.6254445977510517,-0.023426504826993662,-0.7601592634611601
6,0.166962051032076,0.3919977221108557,0.03694748590154442,-0.056551158174832424,0.17865705547585328,0.6783774944444572,1.0751719671430446,0.3568045229164943,0.14819056660725663,1.2979555606757789,0.4446601988267953,0.4665605971067228,0.217677552198336,0.14831867658564174,0.13743775253908463,0.023121185529951366,0.01929845007238739,-0.06307927394044377,0.036543571790770515,0.07064700931621586,-0.12040135478996633,0.009133613535672208,0.02534464212571303,-0.21427670131441937,-0.2760690582232726,-1.0761841867909956,0.2315091488769331,0.05477452468479641,0.15786462442631097
7,0.45770859947580905,0.25292380549636995,0.9047670789033612,-0.23646539753736906,0.7777153175003614,-0.1808575872054124,1.8320020940297181,0.46103711954127,-0.002593005117193859,-0.6787811967517249,-0.2661492214129518,0.47742386948947074,-0.24368037987304803,-0.10797878131156079,-0.0928886712389989,0.025609814349433963,0.07877727636872106,-0.01827608565269763,-0.00439867116423182,-0.06206987424074225,-0.0800675720085858,-0.17916015679578104,-0.01705916420955502,0.050334289531271365,-0.18819089832343963,0.15149664723274708,0.6575899837474556,0.04623945897763659,0.3401058738639049
8,-0.26080445881683284,-0.8152182505960144,-0.03433014218436571,-3.7085679786008656,-0.4918952096916552,0.21998091466838257,1.6920631585924375,-0.12202127189319929,0.26189641608993797,0.29061205193828066,-2.1780170650698567,0.058165946929551696,-2.0816244869544023,0.6729912277295785,-0.4284850737142534,-0.12213643031397842,-1.671717811279867,-0.931951961081152,-0.7196016578317579,-0.8140014662359477,-1.9526103134926418,0.4914370306578735,-1.019171511272221,-0.8767766182498289,-0.9429243892685463,0.20721083187460204,-1.925720572726923,-0.36975213816475183,-0.4728631745099975
9,0.5625444791342284,0.7995125438993947,0.3297765919951991,0.19437652556149004,1.836148436512172,0.6596286655615777,1.1601472230653773,-1.1887895544137832,0.5975434616063822,1.027682777447073,-0.2130415739655742,0.27429375974991205,-0.1365108537231706,-0.11622934012368018,-0.2465387920255444,0.3797256219481173,0.21292865371829878,0.07766061661175637,-0.1078065677818438,-0.13465797741408578,0.2970018547248001,-0.17028113651441376,0.24045786688361295,-0.0004533476625095894,0.03573543410932713,0.4693098488122253,0.3093768363996308,0.05800810607577634,-0.28470713731406594
