,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),EGFR (M),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),PIK3CA (M),BRAF (M),SETD2 (M),EPHA3 (M),FAT1 (M),Seeding
10,-0.1091497521132931,0.6303721772386617,0.4313026297389862,0.6785781259884046,-0.01958930778168038,-0.0029432063420779227,0.18221822557280443,0.014797166422604629,-0.8264479881982805,-0.03891356841128682,-0.0046939500460402095,0.15758827223261798,-0.42966680657274636,-0.26559580177772685,-0.0018365340873206487,0.004163655088667896,-0.002599286608715407,-0.20630057789683434,-0.017669570222081238,-0.001532815398454478,0.009536234362301076,0.5372694866456321
11,-0.2634019430129077,-0.24545271300966462,0.618959338923145,-0.024634774273673124,-0.7923528372883044,-0.15979276917988108,0.1839331153291412,1.8828078713386684,-0.1143568505250708,-0.6472974920619764,0.40652581673792115,-0.8453026596352762,0.008186192026994218,0.01638709133601014,-0.047217974730407855,0.00036401443138546095,-0.001908789226575103,-0.0031860234408598418,-0.00026354518774244573,-0.07746050893382424,0.027312388458031134,-0.12397720032549767
12,-0.2608801869087082,-0.18366953592471982,-0.0067001684246415175,-0.016863599263935793,-0.005900325490586673,-0.022004548711659664,0.005578940431643971,0.7681909683325429,0.00103037156645643,0.7341352588375096,-1.05582474820709,-0.005119087692116708,0.001941052327187013,0.0014215839795160348,0.0014023876902249622,-0.002709626686546799,0.0008811410691931515,8.080229580063636e-05,0.0006517012229852891,-0.00029934645652985713,0.19342811501339738,-0.016289175382730135
13,-0.558366156505238,-0.20674332285522917,0.0022139967847600167,0.7605941629880125,-0.04858387637934543,0.004083207367357262,0.0003024636271710093,-0.02171176311166584,0.005682453305705374,-0.15979883884298943,-0.0016628951992355909,-0.8775171770227732,0.002940463581535984,-0.00024340919995806954,-5.862867587788024e-05,0.03982139996407295,-0.11851994401030574,0.00010640203468656051,0.22075235538880789,0.0006409087682504179,0.08723560378523965,-0.30633909561831035
14,0.21869331663860558,0.1425662253619385,-0.16458210364660292,-0.17290826141559623,-0.21660304736273905,-0.005818312624610095,-0.01861806765753955,-0.11940489445103239,-0.22914950587855776,0.11680388643649496,-0.0006789690101774277,0.002455412607703934,-1.0786024533555723,0.5897438251710563,0.0005040918482592507,0.0037555493233961262,0.0014044961138582413,0.002015767961246883,-7.924236305634539e-06,0.15473528256753458,0.5579010441311892,-0.06052438419112447
15,0.27790789474731803,-0.030119027044719675,0.009026698015720015,0.20986198555335614,-0.42239444271640014,-0.12967240632592522,-0.2734233852581087,-0.001061284556157395,-0.0001486956283655496,0.11193817996799593,0.0009156435607949397,1.7924812055568127e-05,0.1995671362749819,-1.043840137045233,0.6355528397837841,0.008497176117497706,-0.028768416845423948,0.017939005484903063,-0.00025362022255305105,0.20213798178169323,-0.005192886609019155,-0.43555784401138564
16,0.15634442305661314,-0.00023239193248789382,0.037935223976204385,-8.212046686761421e-05,0.006105380692735689,-0.0040523501681323515,0.013420403374606302,0.29160839667748,0.0006218007926133361,-0.016041713137260258,1.685873736410553e-05,-0.0009022259319827839,-0.00024828949096289795,0.6061658990325377,-1.3286753499696684,0.0010580206296372985,-0.001087052008914681,7.553207304568537e-05,0.0010864517687833222,1.0062749731560081,0.1826312114685216,-0.371136450540276
17,0.5579792817464969,-0.09218786411343793,-0.34496497057416814,0.3767416154543963,-0.12712712995628517,-0.18701542709584784,-0.1367928945488249,-0.02114085932129951,0.002978289410588345,0.0012685314416149862,-0.0007642883997402707,0.10900033960478768,0.0002533801337443072,0.047726816551096694,0.0013677991681309049,-1.5394139374653288,0.3717209107921702,-0.0014949865558652584,0.004326031804173784,0.2958693960302688,-0.0007085371211784548,-0.014624832075148045
18,-0.02638693433737591,-0.0228116466502292,0.00962765503418459,0.003692388035910912,-0.0784453819894049,0.0002823129679438161,-0.2497709977050801,-0.7476578547820351,-0.23133074127883857,-0.019150783480722515,0.000595866423985174,-0.1660245415517015,0.001824249031830213,-0.12042872487455986,-0.0034795503933508836,0.26180531941585616,-0.8722249320538057,0.09630159767437026,0.0017117853218389847,-0.0008610693336887191,-0.00014978675024951137,-0.6303237612818132
19,-0.02069139152880166,0.04132603728716561,0.01163662078585118,-0.791877427398053,-0.38421003485530275,-0.030187095360248845,-0.05638940142176877,0.060771101099757405,-0.3313456374478375,-0.004214660841089755,0.0010461493782528627,-0.0025180737877736003,0.0010658482061978152,0.2943835613162519,-0.0004072115149029382,-0.0031903133686500347,0.001240363472603311,-1.0302121439184133,1.66318059595256,-0.0030807253687011433,-0.00044175800098232793,-0.601242915343871
20,-0.3400012278114627,-0.3922842124969544,-0.5002721665252309,-0.00473605736663484,0.006246408229217437,0.0030002284585665803,-0.006660482164262314,-0.3068846903355803,0.0034225139498474996,0.0012939085080193515,0.0008050024211198237,0.04307058137370855,-0.0007920745343266694,-0.00022269562680859583,0.0013076770783579978,0.0020613472310780723,0.32311620364677784,1.3270163000445732,-0.9652301881737984,-0.0011272564744429735,0.0010338078229914392,-0.2945585847159647
21,0.15851604821051035,-0.0004647113591529715,-0.0018390804205884001,0.038754237178762155,-0.10768807522380527,-0.004261568157162361,-0.00062524340238799,-0.0018980114069919907,-0.0010866420327338081,0.00011681372610475634,-7.48624402265089e-05,0.00010893922666239954,0.017025750705219805,0.2571973458320113,0.8787174076773212,0.1315061049195979,-8.808813317063877e-05,0.0023947894966092793,-0.00040896501208019585,-1.132367267017189,-0.013416647206826117,-0.9157862521820839
22,0.40770045768333857,0.024521417055607148,-0.005058657871180995,0.2933790252976945,-0.11626479565981215,-0.001098504573264861,0.00035713980721746716,0.00015417620372625018,0.003081084132735964,0.05228260946457835,0.09853334448753828,0.07123074067760934,0.31902780403424474,0.05022721122244061,0.2185755636769935,0.0006625880685586297,0.000124464876778579,-7.155413137087125e-05,0.0003847331523550833,0.059050870596038876,-1.4081128311108224,-0.48564014969953184
23,0.4646784668178036,0.09292796262836854,0.07237406557090012,0.3669800257363132,1.477276596787216,0.07690146094933058,-0.19352525476126742,0.02833791734378954,0.26540932483761087,0.03542656512086721,0.2977493562098085,0.055995125427311915,0.2667985334445811,-0.03519442750002293,-0.16616968056573242,0.006062610409618877,0.12327919656996117,0.23893861292831836,0.0994923063140306,-0.33239581797963164,-0.2822640617327626,1.4391583466742575
